copyright	zengfr	site:http://github.com/zengfr/romhack
FFCEDC	enemy+20	[001590, 0025BA, 0025CC, 003F28, 0048F2, 004972, 004ABE, 005346, 005654, 00565C, 007A40, 007E5A, 01225E, 01A75E, 022D8A]	
FFCEDD	enemy+21	[010836, 053C1C]	
FFCEDE	enemy+22	[001590, 01225E, 01A75E]	
FFCEE0	enemy+24	[00112E, 001590, 003E60, 0042AA, 00436E, 004386, 00438E, 0049B2, 0049C4, 0049F2, 004A14, 004B10, 004B20, 004B24, 004B2A, 004B30, 004B54, 0051D2, 00554C, 005558, 005574, 0055A4, 0055BA, 005602, 012260, 01A75E, 02A6C4, 02A6D2, 0494FC, 049512]	
FFCEE2	enemy+26	[001590, 003DAA, 004372, 004380, 010846, 011EA4, 011F00, 012260, 012312, 01A75E, 053C38]	
FFCEE3	enemy+27	[02A444, 02A5DA, 02B670, 03664E]	
FFCEE4	enemy+28	[001590, 0015C6, 00192E, 00196E, 003C54, 0043A4, 00535C, 0079B0, 007B34, 007FFA, 0082F2, 0096A0, 0096E2, 011F64, 012262, 01236E, 0123DE, 01A75E, 01AE10, 01BCAE, 01CB52, 022C8E, 022CC6, 022CCE, 022CD8, 022D76, 029022, 02A3E6, 02A498, 02B612, 02B67E, 036618, 036658, 0494BA, 0494F0, 05E456]	
FFCEE5	enemy+29	[002A52, 004340, 004376, 01B5CE, 01C1F6, 01C284, 01D1B4, 029128, 02A3FC, 02A424, 02A4EA, 02B628, 02B650, 02B716, 03662E, 036648, 0366B2, 049526, 04DA66]	
FFCEE6	enemy+2A	[001590, 001936, 00193E, 001946, 00196E, 003CA0, 004076, 0041DE, 0047A0, 0049E6, 004A3C, 004A9C, 004AB8, 0051FE, 00533E, 00535C, 0053DC, 005480, 005546, 005568, 0057BC, 0079B0, 007B34, 007B42, 007B5E, 007CB2, 007D4A, 007FFA, 0096E2, 011772, 011786, 01179A, 0117AE, 011D28, 011F64, 0120B6, 0121DE, 012262, 012328, 01236E, 0123DE, 01A75E, 022CD8, 029184, 0291B0, 02921E, 029266, 029376, 02967C, 029858, 02A498, 02A546, 02A572, 02A5EA, 02A612, 02A632, 02A646, 02A744, 02AA38, 02AA9C, 02AC08, 02B67E, 02B772, 02B79E, 02B80C, 02B854, 02B868, 02B964, 02BDCE, 036658, 03670E, 03673A, 0367A8, 0367E6, 03681E, 0494F0, 04957E, 0495AA]	
FFCEE7	enemy+2B	[003C8E, 0048CA, 0048EA, 004916, 004966, 0049A8, 004A0E, 004A56, 00510A, 00515E, 0051C8, 00550E, 005598, 0055C0, 011C1A, 011CB2, 011CF6, 011D32, 011D96, 011DD8, 011E64, 011EC8, 011F1A, 011FF8, 012028, 012068, 0120A4, 01210C, 012118, 0121F8, 01221E, 01233E, 012374, 012428, 0292BC, 029312, 029428, 029630, 029646, 02976C, 02978A, 0297A8, 0297F8, 029822, 02983A, 02A68A, 02A6E0, 02A7F6, 02A818, 02A8EE, 02A9EC, 02AA02, 02AA44, 02AA5E, 02AB1C, 02AB3A, 02AB58, 02ABA8, 02ABD2, 02ABEA, 02B8AA, 02BA16, 02BCE0, 02BCFE, 02BD1C, 02BD7A, 02BD98, 02BDB0, 036872, 0368D4, 036FF6, 03700C]	
FFCEE8	enemy+2C	[001590, 00247C, 002490, 0024AC, 0024CA, 0024DE, 002500, 012264, 0122D6, 01A75E, 029416, 02A7E4, 02BA04]	
FFCEEA	enemy+2E	[001590, 00247C, 002490, 0024AC, 0024CA, 0024DE, 002500, 012264, 0122D6, 01A75E, 029416, 02A7E4, 02BA04]	
FFCEEC	enemy+30	[001590, 002482, 0024D0, 0024EE, 002510, 0079C2, 007B54, 008020, 008284, 008D90, 008E68, 009158, 0096C2, 012266, 01A75E, 05E4B2]	
FFCEED	enemy+31	[00191C, 007A62, 008586, 008C1C, 00901C, 0092A2, 00958A, 0096CC, 009716, 0098E2, 009AC0, 011C96, 011DA8, 012042, 01B5A6, 01C260, 01D190]	
FFCEEE	enemy+32	[001590, 002482, 0024D0, 007B54, 007D8A, 011CB8, 011CFA, 011DAE, 011ECE, 011F1E, 011F34, 011F50, 01202E, 012266, 0123D4, 01A75E, 02936E, 0293FA, 02940A, 0297F2, 0297FC, 02981A, 029840, 029850, 02A464, 02A46A, 02A48C, 02A49C, 02A73C, 02A7C8, 02A7D8, 02A93A, 02A950, 02A964, 02A96E, 02A98C, 02ABA2, 02ABAC, 02ABCA, 02ABF0, 02AC00, 02B696, 02B95C, 02B9E8, 02B9F8, 02BD66, 02BD7E, 02BD90, 02BDB6, 02BDC6, 036670, 036EC0, 04D37C]	
FFCEEF	enemy+33	[02940E, 02A7DC, 02B9FC, 036F28, 04D3E2]	
FFCEF0	enemy+34	[001590, 002474, 00248C, 0024A6, 0024C2, 0024DA, 0024FA, 00406E, 012268, 01A75E]	
FFCEF2	enemy+36	[001136, 001590, 003D7E, 0051D8, 0051EE, 005354, 012268, 01A75E]	
FFCEF4	enemy+38	[001136, 001590, 003D7E, 0051D8, 0051EE, 005354, 01226A, 01A75E]	
FFCEF6	enemy+3A	[001590, 003E1A, 003E4C, 0041D4, 0041EE, 012212, 01223C, 01226A, 01A75E, 02929E, 0292B6, 029626, 029756, 029766, 02A66C, 02A684, 02A9E2, 02AA3E, 02AB06, 02AB16, 02B88C, 02B8A4, 02BCDA, 0367F2, 036854, 03686C, 036FEC, 04DADA]	
FFCEF8	enemy+3C	[001590, 003D96, 0066CA, 01226C, 01A75E]	
FFCEF9	enemy+3D	[003D9E, 007B88]	
FFCEFA	enemy+3E	[001590, 011C34, 011C3A, 01226C, 012410, 01A75E, 022D4E, 022D54]	
FFCEFC	enemy+40	[0010D6, 0010DE, 001590, 011CAA, 011CD0, 011CEE, 011D10, 011D92, 011DB8, 011EC0, 011ED8, 011F12, 011F3E, 012024, 012046, 012072, 012092, 0120A0, 0120AE, 01226E, 01A75E, 0297E8, 029826, 02A91A, 02A972, 02A9C6, 02AB98, 02ABD6, 02BD5C, 02BD9C, 036F4A]	
FFCEFE	enemy+42	[0010DA, 001590, 01209C, 01226E, 01A75E, 036F54]	
FFCF00	enemy+44	[001590, 012270, 01A75E]	
FFCF02	enemy+46	[001590, 012270, 01A75E]	
FFCF04	enemy+48	[0010C0, 0010C8, 001590, 011CAE, 011CD8, 011CEA, 011D7E, 011DCA, 011EC4, 011EE0, 011F0E, 01205E, 012272, 01A75E, 029802, 02A942, 02ABB2, 02BD6E, 036F34, 036F86]	
FFCF06	enemy+4A	[0010C4, 001590, 011CA6, 011D84, 011DD0, 011EBC, 012064, 012272, 01A75E, 029808, 02A948, 02ABB8, 02BD74, 036F3A, 036F8C]	
FFCF08	enemy+4C	[001590, 012274, 01A75E]	
FFCF0A	enemy+4E	[001590, 012274, 01A75E]	
FFCF0C	enemy+50	[001590, 012276, 01A75E, 05E5C8]	
FFCF0E	enemy+52	[001590, 012276, 01A75E, 05E5C8]	
FFCF10	enemy+54	[001590, 012278, 01A75E]	
FFCF12	enemy+56	[001590, 012278, 01A75E]	
FFCF14	enemy+58	[001590, 01227A, 01A75E]	
FFCF16	enemy+5A	[001590, 01227A, 01A75E]	
FFCF18	enemy+5C	[001590, 01227C, 01A75E]	
FFCF1A	enemy+5E	[001590, 002A76, 008176, 00826A, 0096B8, 011E2C, 01227C, 01A75E]	
FFCF1B	enemy+5F	[003DE4]	
FFCF1C	enemy+60	[001590, 007E9E, 007F2A, 011C7C, 011D74, 011E92, 01227E, 01A75E, 022CE4, 022D34]	
FFCF1D	enemy+61	[007EA2, 007F2E, 011C80, 011D78, 011E96, 022CE8]	
FFCF1E	enemy+62	[001590, 007EA8, 007EAE, 007EB2, 007EBC, 0082CA, 008DA6, 00916A, 0094D4, 0121BE, 0121C4, 012230, 012236, 01227E, 01A75E, 02914E, 02A510, 02A516, 02B73C, 0366D8, 04954C, 049552]	
FFCF1F	enemy+63	[0018B6, 007F20, 007F42, 009652, 04D1CE]	
FFCF20	enemy+64	[001590, 002516, 012280, 01A75E, 0293B2, 0293CA, 0293D6, 02A780, 02A798, 02A7A4, 02A7B0, 02A7BC, 02A812, 02A8E8, 02A928, 02A9D4, 02B9A0]	
FFCF22	enemy+66	[001590, 002516, 012280, 01A75E, 0293B2, 0293CA, 0293D6, 02A780, 02A798, 02A7A4, 02A7B0, 02A7BC, 02A812, 02A8E8, 02A928, 02A9D4, 02B9A0]	
FFCF24	enemy+68	[001590, 00827C, 008D88, 009154, 012282, 01A75E, 0368DA]	
FFCF26	enemy+6A	[001590, 007B24, 008186, 0096E6, 012282, 01A75E, 01B5D6, 01C1FC, 01C28C, 01D1BC]	
FFCF28	enemy+6C	[001590, 00249A, 0024B6, 0024E8, 00250A, 007A54, 00964A, 012284, 01A75E]	
FFCF2A	enemy+6E	[001590, 00249C, 0024B8, 0024EA, 00250C, 0086C0, 00906A, 0094EE, 00976A, 009934, 009BD8, 012284, 01A75E]	
FFCF2C	enemy+70	[001590, 00249C, 0024B8, 0024EA, 00250C, 008494, 012286, 01A75E]	
FFCF2E	enemy+72	[001590, 008076, 008380, 0096C6, 011CC4, 01203A, 01216A, 012286, 01A75E, 022CEC]	
FFCF2F	enemy+73	[008132]	
FFCF30	enemy+74	[001590, 011E38, 012288, 01A75E, 01B614]	
FFCF32	enemy+76	[001590, 011C78, 011D70, 011E8E, 012012, 012058, 012288, 01A75E, 01AE06, 01BCA4, 01CB48]	
FFCF34	enemy+78	[001590, 008574, 009010, 00929A, 00957E, 00970E, 009AB8, 01228A, 0123E4, 01A75E, 022D44, 022D4A]	
FFCF35	enemy+79	[008194, 0094DC, 022CF0]	
FFCF36	enemy+7A	[001590, 007DC8, 008DA0, 01228A, 01A75E, 029402, 02A7D0, 02A80A, 02A8E0, 02A920, 02A9CC, 02B9F0]	
FFCF38	enemy+7C	[001590, 008272, 01228C, 01A75E]	
FFCF3A	enemy+7E	[001590, 0041E8, 008162, 0082D8, 0094C4, 011DA0, 011DFC, 01228C, 01A75E, 01B59A, 01B6D6, 01C254, 01C8FC, 01D184]	
FFCF3B	enemy+7F	[004352, 011E3C, 0126EC]	
FFCF3C	enemy+80	[001590, 002A7A, 002A9E, 003DD6, 00817A, 00826E, 0096BC, 011E30, 01228E, 01A75E]	
FFCF3E	enemy+82	[001590, 0016DE, 002A62, 002AA4, 002AC2, 002C48, 003DCC, 003DD0, 003EAA, 007DD0, 007E52, 007E84, 007F18, 008036, 00806C, 0080F2, 00816E, 008262, 00836E, 009294, 0094CC, 010862, 011C54, 011C8E, 011D50, 011DE4, 011DF2, 011E24, 01211C, 01228E, 012330, 01234E, 0126D4, 012776, 01277E, 01A75E, 01C214, 01C9BE, 022C94, 022C9A, 022CB6, 022D6E, 053C54]	
FFCF40	enemy+84	[001590, 003DD2, 00806E, 008172, 00836A, 011DE6, 011E28, 012290, 01A75E, 01C9C0, 022C9E]	
FFCF42	enemy+86	[001590, 008280, 008D8C, 012290, 01A75E, 02915A, 02A51C, 02A534, 02B748, 02B760, 0366E4, 049558]	
FFCF44	enemy+88	[001590, 0016A8, 011D4C, 011DEA, 011DEE, 012292, 012772, 01A75E]	
FFCF46	enemy+8A	[001590, 007B8E, 007BF4, 012292, 01A75E]	
FFCF47	enemy+8B	[007B7C, 012382, 0123FA, 012400, 01B5C4, 01C27A, 01D1AA]	
FFCF48	enemy+8C	[001590, 001BB4, 012294, 01A75E]	
FFCF4A	enemy+8E	[001590, 003D7A, 0079F2, 012244, 012294, 01A75E]	
FFCF4C	enemy+90	[001590, 003D88, 0041B4, 0041BE, 00534C, 012296, 01A75E]	
FFCF4D	enemy+91	[003D8E, 0041B8, 0041C2]	
FFCF4E	enemy+92	[001590, 003D92, 0082A0, 012296, 01A75E]	
FFCF4F	enemy+93	[0018AA, 0018F8, 022DA6]	
FFCF50	enemy+94	[001590, 012298, 01A75E]	
FFCF52	enemy+96	[001590, 005CDE, 00807E, 0082D2, 009162, 0096D2, 00998C, 011C9E, 011D8A, 01201C, 0121A6, 012216, 012298, 01A75E, 01B5A0, 01B71A, 01B72A, 01C25A, 01C90E, 01C912, 01D18A, 022CC0]	
FFCF53	enemy+97	[007CCA, 011C72, 011D6A, 011E84, 01234A, 02980E, 02A956, 02ABBE, 02BD84]	
FFCF54	enemy+98	[001590, 007B58, 00808A, 0080EE, 009976, 012122, 01229A, 01A75E]	
FFCF55	enemy+99	[004366, 0079B6, 007E98, 007F32, 007F72, 0082FA, 01187C, 011C44, 022CDE, 05E50A]	
FFCF56	enemy+9A	[001590, 01229A, 01A75E]	
FFCF57	enemy+9B	[007B3A, 009582, 022D58, 022D5E]	
FFCF58	enemy+9C	[001590, 00538E, 0054F4, 01229C, 01A75E, 022D64]	
FFCF5A	enemy+9E	[001590, 005592, 0055D8, 01229C, 01A75E, 022D6A]	
FFCF5C	enemy+A0	[001590, 003C9A, 004052, 004066, 004082, 0040A4, 004884, 01229E, 01A75E]	
FFCF5D	enemy+A1	[003ED8]	
FFCF5E	enemy+A2	[001590, 003D66, 003D6C, 003D76, 003E8E, 007DE2, 01084E, 01229E, 01A75E, 053C40]	
FFCF5F	enemy+A3	[003F06, 0048E4, 005120, 0053E2, 005486, 005524, 005540, 007B62, 012414, 0291BE, 029318, 02964C, 029786, 02A580, 02A6E6, 02AA08, 02AA5A, 02AB36, 02B7AC, 02BCFA, 036748, 0368E0, 037012, 0494F6]	
FFCF60	enemy+A4	[001590, 004144, 00414A, 007B6A, 0122A0, 01241E, 01A75E, 02917A, 029180, 02A53C, 02A542, 02B768, 02B76E, 036704, 049574]	
FFCF62	enemy+A6	[001590, 0122A0, 01A75E, 029210, 02926A, 02A5D2, 02A618, 02A636, 02A654, 02B7FE, 02B858, 02B876, 03679A, 0367EA, 036822]	
FFCF63	enemy+A7	[004058, 00490E, 005154, 0297A0, 02A802, 02A8D8, 02AB50, 02BD14, 036E6E]	
FFCF64	enemy+A8	[001590, 003DC6, 003EA6, 003EC0, 0122A2, 01A75E]	
FFCF66	enemy+AA	[001590, 003DC2, 003EB8, 0122A2, 01A75E]	
FFCF68	enemy+AC	[001590, 003E00, 00439A, 0122A4, 01A75E, 022D18, 0494D4]	
FFCF69	enemy+AD	[0043DA]	
FFCF6A	enemy+AE	[001590, 003D9A, 004348, 00434E, 0122A4, 0126E2, 01A75E]	
FFCF6B	enemy+AF	[003EB4, 003EC6]	
FFCF6C	enemy+B0	[001590, 003F34, 00429E, 004994, 004A1C, 004A4A, 004A82, 004B00, 005394, 0053D6, 0057AC, 0057B6, 0122A6, 01A75E, 049502, 049518]	
FFCF6E	enemy+B2	[001590, 0049CC, 004A02, 0122A6, 01A75E]	
FFCF70	enemy+B4	[001590, 004982, 004AAA, 004AB0, 0053E6, 0053F0, 0122A8, 01A75E, 049506]	
FFCF71	enemy+B5	[0049AE, 0049DE, 0049EC]	
FFCF72	enemy+B6	[001590, 004988, 004AA2, 004AF0, 004AF8, 0122A8, 01A75E]	
FFCF73	enemy+B7	[0048B0, 00536E, 0054E6, 005584, 0055CA, 029194, 02A556, 02B782, 03671E, 04958E]	
FFCF74	enemy+B8	[001590, 003D82, 004B5C, 00560A, 0122AA, 01A75E]	
FFCF76	enemy+BA	[001590, 003D82, 004B5C, 00560A, 0122AA, 01A75E]	
FFCF78	enemy+BC	[001590, 0020E6, 003DA2, 0122AC, 01A75E]	
FFCF7A	enemy+BE	[001590, 0020E6, 003DA2, 0122AC, 01A75E]	
FFCF7C	enemy+C0	[001590, 00195E, 004100, 0122AE, 01A75E, 029346, 0293A2, 02A714, 02A770, 02B934, 02B990, 036800, 03690A]	
FFCF7D	enemy+C1	[0040AA]	
FFCF7E	enemy+C2	[001590, 001962, 0040B0, 0047A4, 0122AE, 01A75E, 02938E, 029398, 02A75C, 02A766, 02A8FE, 02A912, 02A94C, 02A96A, 02A99C, 02A9B0, 02AAB6, 02B97C, 02B986, 0368E8, 036E34, 036EA6, 036EC6, 036EE2, 036F1A, 036F58]	
FFCF7F	enemy+C3	[003E1E, 003E3E, 0041D8, 0041F4, 004248]	
FFCF80	enemy+C4	[001590, 0122B0, 01A75E]	
FFCF82	enemy+C6	[001590, 0122B0, 012422, 01A75E, 02931C, 029394, 029422, 02A6EA, 02A762, 02A7F0, 02B982, 02BA10, 0368E4]	
FFCF83	enemy+C7	[0016AC, 0016E2, 003DFA, 004A6C, 008114, 0494CE]	
FFCF84	enemy+C8	[001590, 0122B2, 01A75E, 0293AA, 02941C, 02A778, 02A7EA, 02B998, 02BA0A]	
FFCF86	enemy+CA	[001590, 0122B2, 01A75E, 0293AA, 02941C, 02A778, 02A7EA, 02B998, 02BA0A]	
FFCF88	enemy+CC	[001590, 003BEE, 003C00, 003C0C, 003C16, 004158, 00416A, 004176, 004180, 0122B4, 01A75E]	
FFCF89	enemy+CD	[001966, 003EF4, 004130, 004136, 0041E2, 005368, 007B66, 01241A, 0368C4]	
FFCF8A	enemy+CE	[001590, 00410A, 004786, 00485E, 0048A6, 011C3E, 0122B4, 01A75E, 02AA7C]	
FFCF8B	enemy+CF	[004088, 004874]	
FFCF8C	enemy+D0	[001590, 00516C, 0051E0, 0051F6, 0122B6, 01A75E, 02965E, 029674, 02AA1A, 02AA30, 037024, 03703A]	
FFCF8E	enemy+D2	[001590, 0122B6, 01A75E, 036E7A, 036ED0, 037114]	
FFCF90	enemy+D4	[001590, 0122B8, 01A75E, 036E90, 036E94, 036E9C, 036EE8, 036EF8, 036F04]	
FFCF91	enemy+D5	[036F3E, 036F78, 036F90]	
FFCF92	enemy+D6	[001590, 0122B8, 01A75E]	
FFCF94	enemy+D8	[001590, 005344, 0122BA, 01A75E, 0494E2]	
FFCF96	enemy+DA	[001590, 0122BA, 01A75E]	
FFCF98	enemy+DC	[001590, 0122BC, 01A75E]	
FFCF9A	enemy+DE	[001590, 0122BC, 01A75E]	
FFCF9C	enemy+ 0	[001590, 003BCC, 003EF0, 004206, 004232, 00563E, 007CC4, 00856E, 008C10, 00900A, 00928E, 009578, 009702, 0098DA, 009AB2, 009F6E, 010832, 011AC2, 01224E, 0123E8, 01A75E, 01B626, 01C2B4, 01C2F6, 01C408, 01C91C, 01D1FC, 022C86, 022D10, 0266F6, 0290AE, 0290E0, 02A470, 02B69C, 02B6CE, 036676, 0495B0, 053C18]	
FFCF9D	enemy+ 1	[001192, 00119A, 004392, 05E5D6]	
FFCF9E	enemy+ 2	[0013D0, 001590, 001696, 0016C6, 001908, 0020DA, 0043D0, 007D5C, 007E18, 007E20, 007F3C, 008060, 0080FA, 00810E, 0082AC, 011A6A, 011B00, 011E04, 01224E, 012356, 0123AA, 0126DA, 01A75E, 01B49E, 01C10A, 01D0A8, 05E0C2]	
FFCFA0	enemy+ 4	[0010E6, 00110A, 001144, 00117C, 0011E2, 001590, 0018D6, 001954, 00198C, 0026CA, 0026E6, 002736, 002742, 0039A4, 003C38, 003F14, 0040C0, 0041A6, 00425C, 00477A, 004792, 00498C, 004A20, 004A42, 004A7A, 004ACE, 004B6C, 00517A, 00538A, 0053C0, 0053C6, 0054AC, 0054CC, 0054F0, 0055E6, 005618, 005638, 00569E, 005718, 005760, 0057C6, 005AC8, 005BA4, 005CFA, 00785C, 007A28, 0084AA, 009096, 00951A, 00967C, 009796, 00994E, 009980, 009C04, 01083E, 011AAE, 011B82, 011BE4, 011CD4, 011D14, 011DBC, 011EDC, 011F42, 01204A, 012076, 012250, 01A75E, 022D62, 0269B2, 0269FC, 026A24, 026A50, 029166, 0295BA, 0297C2, 02982A, 02B754, 02BD36, 036AEE, 036CBE, 0370FA, 037118, 04D1C2, 04D390, 04D3F8, 04DAE4, 04E9B0, 053C2A, 05E040, 05E5F2]	
FFCFA2	enemy+ 6	[0010E6, 00110A, 001144, 001590, 001990, 004B6C, 005618, 012250, 01A75E]	
FFCFA4	enemy+ 8	[0010FC, 001116, 00114E, 001590, 0015EE, 0018C0, 001996, 0026B6, 0026C2, 00270A, 002712, 00273A, 002746, 003C26, 004190, 004894, 0049B8, 0049FE, 004A8C, 004ADC, 004B76, 00558E, 0055D4, 005622, 00563C, 00566A, 0056A2, 007866, 0079CA, 00834A, 00834E, 008354, 0084AE, 008D1E, 008E7E, 009072, 009076, 0090A8, 0090EA, 0094F6, 00952C, 00965A, 00968A, 009772, 0097A8, 009960, 009BE0, 009C16, 010842, 011B88, 011BEA, 012252, 01A75E, 01B594, 01C24E, 01D17E, 01D21A, 022D68, 0269A0, 0292E8, 02A6B6, 02B8D6, 03689C, 036AD2, 04D1C8, 04E9B6, 053C34, 05E04A, 05E5FA]	
FFCFA6	enemy+ A	[0010FC, 001116, 00114E, 001590, 00199A, 004B76, 005622, 012252, 01A75E]	
FFCFA8	enemy+ C	[0010D0, 001590, 0018EC, 00420A, 004236, 007A3A, 007CD0, 007D44, 007E7E, 007F10, 007F7C, 008082, 0084B2, 0090AC, 009530, 00968E, 0097AC, 009C1A, 011B66, 011B8E, 011BF0, 011CF2, 011D1E, 011DD4, 011F16, 011F4C, 012082, 012254, 01231A, 01231E, 01A75E, 0295C2, 0295D4, 029832, 029844, 036CC4, 036D3A, 036F6A, 036F70, 04E994, 05E016, 05E5FE]	
FFCFAA	enemy+ E	[0010D0, 001590, 007D44, 011CF2, 011D1E, 011DD4, 011F16, 011F4C, 012082, 012254, 01A75E, 0295D4, 029844, 036D3A, 036F70]	
FFCFAC	enemy+10	[001590, 0018F0, 007A36, 0084B6, 0090B0, 009534, 009692, 0097B0, 009C1E, 012256, 01A75E, 022D98, 05E602]	
FFCFAE	enemy+12	[001590, 002494, 0024B0, 0024E2, 002504, 012256, 01A75E, 05E01E, 05E47A, 05E492, 05E5BC]	
FFCFB0	enemy+14	[001590, 002494, 0024B0, 0024E2, 002504, 012258, 01A75E, 05E01E, 05E47A, 05E492, 05E5BC]	
FFCFB2	enemy+16	[001590, 00194C, 00195A, 0041AE, 004266, 004B36, 005172, 00539C, 0054A2, 0054BA, 005550, 0055B0, 005630, 005648, 00564C, 005698, 005712, 005B88, 00799E, 008242, 0083BA, 0084A0, 00908C, 009510, 009672, 00978C, 009944, 009BFA, 01083A, 011B9E, 011C02, 011EB4, 0121AA, 01221A, 012258, 01A75E, 022CBA, 0269C6, 026A10, 026A3E, 0295FC, 0297B8, 02BD2C, 036AF6, 036CB6, 036F42, 037128, 04714E, 04950A, 04D1E0, 04D396, 04D400, 04DB10, 04E99A, 053C20, 05E05A, 05E680, 05E6C8, 05E76C, 05E7B6, 05E8CE]	
FFCFB3	enemy+17	[003976, 003B60, 003B6E, 003DDE, 003DE8, 01084A, 053C3C, 05E662, 05E6B2, 05E80E, 05E880, 05E8A8]	
FFCFB4	enemy+18	[001590, 0121D2, 0121D8, 01225A, 01A75E, 05E5F6]	
FFCFB6	enemy+1A	[001590, 01225A, 01A75E]	
FFCFB8	enemy+1C	[001590, 00439E, 01225C, 01A75E, 05E17E]	
FFCFBA	enemy+1E	[001590, 01225C, 01A75E, 026668, 02905C, 02A420, 02B64C, 036644, 04712C, 0494E8]	
FFCFBB	enemy+1F	[003BDA, 003BE6, 003C4E, 005404, 005470, 00557A, 00559E, 0055AA, 011A86, 011AB2, 012016, 012050, 036A68, 036ABE, 036B62, 036B8E, 036E80, 036EA2, 036EFE, 036F0A, 036F50, 036F7E]	
FFCFBC	enemy+20	[001590, 0025BA, 0025CC, 003F28, 0048F2, 004972, 004ABE, 005346, 005654, 007A40, 007E5A, 007F90, 011B4C, 01225E, 01A75E, 022D8A]	
FFCFBD	enemy+21	[010836, 053C1C]	
FFCFBE	enemy+22	[001590, 01225E, 01A75E]	
FFCFC0	enemy+24	[00112E, 001590, 003E60, 0042AA, 00436E, 004386, 00438E, 0049B2, 0049C4, 0049F2, 004A14, 004A28, 004B10, 004B20, 004B24, 004B2A, 004B30, 004B54, 0051D2, 0054A8, 0054C0, 00554C, 005558, 005574, 0055A4, 0055BA, 005602, 012260, 01A75E, 0269D2, 026A1C, 026A48, 029304, 02B8F2, 0368AA, 0368B8, 036A46, 036BDE, 0370F4, 047140, 047156, 0494FC, 049512]	
FFCFC2	enemy+26	[001590, 003DAA, 004372, 004380, 010846, 011C12, 011EA4, 011F00, 012260, 01230E, 012312, 01A75E, 053C38]	
FFCFC3	enemy+27	[02669C, 029082, 02A444, 02A5DA, 02B670, 03664E]	
FFCFC4	enemy+28	[001590, 0015C6, 00192E, 00196E, 003C54, 0043A4, 00535C, 0054E0, 0055FC, 0079B0, 007B34, 007FFA, 0082E6, 0082F2, 0096A0, 0096E2, 011AF8, 011F64, 012262, 01236E, 0123DE, 01A75E, 01AE10, 01B4C4, 01BCAE, 01C130, 01CB52, 01D0CE, 022C8E, 022CC6, 022CCE, 022CD8, 022D76, 026648, 0266EC, 029022, 029090, 0290D6, 02A3E6, 02A452, 02B612, 02B6C4, 036618, 036658, 0470FE, 047134, 0494BA, 0494F0, 05E456]	
FFCFC5	enemy+29	[002A52, 004340, 004376, 01B5CE, 01C1F6, 01C284, 01D1B4, 01D236, 02665E, 02666C, 026700, 029038, 029060, 029128, 02A3FC, 02A424, 02A4EA, 02B628, 02B650, 02B716, 03662E, 036648, 0366B2, 04716A, 049526, 04DA66]	
FFCFC6	enemy+2A	[001590, 001936, 00193E, 001946, 00196E, 003CA0, 003CA8, 004076, 0041DE, 0047A0, 0048BE, 0049E6, 004A9C, 004AB8, 0051FE, 00533E, 00535C, 0053DC, 005466, 005480, 005546, 005568, 0057BC, 0079B0, 007B34, 007B42, 007B5E, 007CB2, 007D4A, 007FFA, 0082E6, 0096E2, 01175E, 011772, 011786, 01179A, 0117AE, 0117D6, 011AF8, 011D28, 011F64, 0120B6, 0121DE, 012262, 012328, 01236E, 0123DE, 01A75E, 022CD8, 0266EC, 02675C, 026788, 0267F6, 02681E, 02683A, 02684E, 026CAC, 029090, 0290D6, 029184, 0291B0, 0291F4, 02921E, 029246, 029266, 02927A, 029376, 02967C, 0296EC, 029858, 02A452, 02A546, 02A572, 02A5EA, 02A632, 02AA38, 02AA9C, 02B6C4, 02B772, 02B79E, 02B80C, 02B834, 02B854, 02B868, 02B964, 036658, 03670E, 03673A, 03677E, 0367A8, 0367D0, 0367E6, 03681E, 03682E, 036930, 036A86, 036B9C, 037042, 047134, 0471C2, 0494F0, 04957E, 0495AA]	
FFCFC7	enemy+2B	[003C8E, 0048CA, 0048EA, 004916, 004966, 0049A8, 004A0E, 004A56, 00510A, 00515E, 0051C8, 00548E, 00549E, 00550E, 005598, 0055C0, 011A74, 011A9E, 011B1A, 011C1A, 011CB2, 011CF6, 011D32, 011D96, 011DD8, 011E64, 011EC8, 011F1A, 011FF8, 012028, 012068, 0120A4, 01210C, 012118, 0121F8, 01221E, 0122FE, 01233E, 012374, 012428, 026890, 0268B2, 026C48, 026C62, 026CCA, 026CF0, 0292BC, 029312, 029336, 029428, 029472, 029532, 0295CA, 029630, 029646, 029694, 0296A8, 02976C, 02978A, 0297A8, 0297F8, 029822, 02983A, 02A68A, 02A6E0, 02A9EC, 02AA02, 02AA44, 02AA5E, 02B8AA, 02B900, 02BA16, 02BCE0, 02BCFE, 02BD1C, 036872, 0368D4, 0368FA, 0369E8, 036D94, 036FA4, 036FF6, 03700C]	
FFCFC8	enemy+2C	[001590, 00247C, 002490, 0024AC, 0024CA, 0024DE, 002500, 012264, 0122D6, 0122FA, 01A75E, 029416, 02BA04]	
FFCFCA	enemy+2E	[001590, 00247C, 002490, 0024AC, 0024CA, 0024DE, 002500, 012264, 0122D6, 0122FA, 01A75E, 029416, 02BA04]	
FFCFCC	enemy+30	[001590, 002482, 0024D0, 0024EE, 002510, 0079C2, 007B54, 008020, 008284, 008E68, 009158, 0096C2, 012266, 01A75E, 05E4B2]	
