copyright	zengfr	site:http://github.com/zengfr/romhack
007F8A	007F8A	[FFBE4C]	
007F90	007F90	[FFCFBC, FFD09C]	
007FA0	007FA0	[FFBE3C]	
007FDE	007FDE	[FFD0FE]	
007FEC	007FEC	[FFD115]	
007FFA	007FFA	[FFBE44, FFBE46, FFBF24, FFBF26, FFC004, FFC006, FFCB64, FFCB66, FFCC44, FFCC46, FFCD24, FFCD26, FFCE04, FFCE06, FFCEE4, FFCEE6, FFCFC4, FFCFC6, FFD0A4, FFD0A6]	
008004	008004	[FFBE96, FFBF76, FFC056]	
00800C	00800C	[FFBE9E, FFBF7E, FFC05E]	
008020	008020	[FFBE4C, FFBF2C, FFC00C, FFCB6C, FFCC4C, FFCD2C, FFCE0C, FFCEEC, FFCFCC, FFD0AC]	
008028	008028	[FFBE1E, FFBEFE, FFBFDE]	
008030	008030	[FFBE4D, FFBF2D, FFC00D]	
008036	008036	[FFBE9E, FFBF7E, FFC05E, FFCBBE, FFCC9E, FFCD7E, FFCE5E, FFCF3E, FFD01E, FFD0FE]	
008056	008056	[FF8201]	
008060	008060	[FFBE1E, FFBEFE, FFBFDE, FFCB3E, FFCC1E, FFCCFE, FFCDDE, FFCEBE, FFCF9E, FFD07E]	
00806C	00806C	[FFBE9E, FFBF7E, FFC05E, FFCBBE, FFCC9E, FFCD7E, FFCE5E, FFCF3E, FFD01E, FFD0FE]	
00806E	00806E	[FFBEA0, FFBF80, FFC060, FFCBC0, FFCCA0, FFCD80, FFCE60, FFCF40, FFD020, FFD100]	
008072	008072	[FFBE32, FFBF12, FFBFF2]	
008076	008076	[FFBE8E, FFBF6E, FFC04E, FFCBAE, FFCC8E, FFCD6E, FFCE4E, FFCF2E, FFD00E, FFD0EE]	
00807E	00807E	[FFBEB2, FFBF92, FFC072, FFCBD2, FFCCB2, FFCD92, FFCE72, FFCF52, FFD032, FFD112]	
008082	008082	[FFBE28, FFBF08, FFBFE8, FFCB48, FFCC28, FFCD08, FFCDE8, FFCEC8, FFCFA8, FFD088]	
00808A	00808A	[FFBEB4, FFBF94, FFC074, FFCBD4, FFCCB4, FFCD94, FFCE74, FFCF54, FFD034, FFD114]	
0080EE	0080EE	[FFBEB4, FFBF94, FFC074, FFCBD4, FFCCB4, FFCD94, FFCE74, FFCF54, FFD034, FFD114]	
0080F2	0080F2	[FFBE9E, FFBF7E, FFC05E, FFCBBE, FFCC9E, FFCD7E, FFCE5E, FFCF3E, FFD01E, FFD0FE]	
0080FA	0080FA	[FFCB3E, FFCC1E, FFCCFE, FFCDDE, FFCEBE, FFCF9E, FFD07E]	
00810E	00810E	[FFBE1E, FFBEFE, FFBFDE, FFCB3E, FFCC1E, FFCCFE, FFCDDE, FFCEBE, FFCF9E, FFD07E]	
008114	008114	[FFCC03, FFCCE3, FFCDC3, FFCEA3, FFCF83, FFD063, FFD143]	
00811C	00811C	[FFBE1E, FFBEFE, FFBFDE]	
00812C	00812C	[FFBEC6, FFBFA6, FFC086]	
008132	008132	[FFBE8F, FFBF6F, FFC04F, FFCBAF, FFCC8F, FFCD6F, FFCE4F, FFCF2F, FFD00F, FFD0EF]	
008138	008138	[FFBE1C, FFBEFC]	
00815E	00815E	[FFBE98, FFBF78, FFC058]	
008162	008162	[FFBE9A, FFBF7A, FFC05A, FFCBBA, FFCC9A, FFCD7A, FFCE5A, FFCF3A, FFD01A, FFD0FA]	
00816E	00816E	[FFBE9E, FFBF7E, FFC05E, FFCBBE, FFCC9E, FFCD7E, FFCE5E, FFCF3E, FFD01E, FFD0FE]	
008172	008172	[FFBEA0, FFBF80, FFC060, FFCBC0, FFCCA0, FFCD80, FFCE60, FFCF40, FFD020, FFD100]	
008176	008176	[FFBE7A, FFBF5A, FFC03A, FFCB9A, FFCC7A, FFCD5A, FFCE3A, FFCF1A, FFCFFA, FFD0DA]	
00817A	00817A	[FFBE9C, FFBF7C, FFC05C, FFCBBC, FFCC9C, FFCD7C, FFCE5C, FFCF3C, FFD01C, FFD0FC]	
00817E	00817E	[FFBEC0, FFBFA0, FFC080]	
008182	008182	[FFBEC9, FFBFA9, FFC089]	
008186	008186	[FFBE86, FFBF66, FFC046, FFCBA6, FFCC86, FFCD66, FFCE46, FFCF26, FFD006, FFD0E6]	
00818A	00818A	[FFBE84, FFBF64, FFC044]	
00818E	00818E	[FFBEA2, FFBF82, FFC062]	
008192	008192	[FFBE4C, FFBF2C, FFC00C]	
008194	008194	[FFBE95, FFBF75, FFC055, FFCBB5, FFCC95, FFCD75, FFCE55, FFCF35, FFD015, FFD0F5]	
008230	008230	[FFBE44, FFBE46, FFBF24, FFBF26, FFC004, FFC006]	
00823E	00823E	[FFBE9E, FFBF7E, FFC05E]	
008242	008242	[FFCB52, FFCC32, FFCD12, FFCDF2, FFCED2, FFCFB2, FFD092]	
008246	008246	[FFBE8E, FFBF6E, FFC04E]	
00824E	00824E	[FFBEB2, FFBF92, FFC072]	
008258	008258	[FFBE98, FFBF78, FFC058]	
008262	008262	[FFCBBE, FFCC9E, FFCD7E, FFCE5E, FFCF3E, FFD01E, FFD0FE]	
00826A	00826A	[FFCB9A, FFCC7A, FFCD5A, FFCE3A, FFCF1A, FFCFFA, FFD0DA]	
00826E	00826E	[FFCBBC, FFCC9C, FFCD7C, FFCE5C, FFCF3C, FFD01C, FFD0FC]	
008272	008272	[FFCBB8, FFCC98, FFCD78, FFCE58, FFCF38, FFD018, FFD0F8]	
008274	008274	[FFBE9A, FFBF7A, FFC05A]	
008278	008278	[FFBE86, FFBF66, FFC046]	
00827C	00827C	[FFCBA4, FFCC84, FFCD64, FFCE44, FFCF24, FFD004, FFD0E4]	
008280	008280	[FFCBC2, FFCCA2, FFCD82, FFCE62, FFCF42, FFD022, FFD102]	
008284	008284	[FFCB6C, FFCC4C, FFCD2C, FFCE0C, FFCEEC, FFCFCC, FFD0AC]	
008286	008286	[FFBE95, FFBF75, FFC055]	
00829A	00829A	[FFCBBE, FFCC9E, FFCD7E, FFCE5E, FFD01E, FFD0FE]	
00829C	00829C	[FFCBC0, FFCCA0, FFCD80, FFCE60, FFD020, FFD100]	
0082A0	0082A0	[FFCBCE, FFCD8E, FFCF4E, FFD02E, FFD10E]	
0082A6	0082A6	[FFCBBE, FFCC9E, FFCD7E, FFCE5E, FFD01E, FFD0FE]	
0082AC	0082AC	[FFCB3E, FFCC1E, FFCCFE, FFCDDE, FFCF9E, FFD07E]	
0082B2	0082B2	[FFCC03, FFCCE3, FFCDC3, FFCEA3, FFD063, FFD143]	
0082C6	0082C6	[FFCB9E, FFCC7E, FFCD5E, FFCE3E, FFCFFE, FFD0DE]	
0082CA	0082CA	[FFBE7E, FFBF5E, FFC03E, FFCB9E, FFCD5E, FFCF1E, FFCFFE, FFD0DE]	
0082CE	0082CE	[FFCBA6, FFCC86, FFCD66, FFCE46, FFD006, FFD0E6]	
0082D2	0082D2	[FFBEB2, FFBF92, FFC072, FFCBD2, FFCD92, FFCF52, FFD032, FFD112]	
0082D4	0082D4	[FFCBD2, FFCCB2, FFCD92, FFCE72, FFD032, FFD112]	
0082D8	0082D8	[FFBE9A, FFBF7A, FFC05A, FFCBBA, FFCD7A, FFCF3A, FFD01A, FFD0FA]	
0082DA	0082DA	[FFCBBA, FFCC9A, FFCD7A, FFCE5A, FFD01A, FFD0FA]	
0082DE	0082DE	[FFCBAE, FFCC8E, FFCD6E, FFCE4E, FFD00E, FFD0EE]	
0082E6	0082E6	[FFCB64, FFCB66, FFCC44, FFCC46, FFCD24, FFCD26, FFCE04, FFCE06, FFCFC4, FFCFC6, FFD0A4, FFD0A6]	
0082EC	0082EC	[FFCBD5, FFCCB5, FFCD95, FFCE75, FFD035, FFD115]	
0082F2	0082F2	[FFBE44, FFBF24, FFC004, FFCB64, FFCD24, FFCEE4, FFCFC4, FFD0A4]	
0082FA	0082FA	[FFBEB5, FFBF95, FFC075, FFCBD5, FFCD95, FFCF55, FFD035, FFD115]	
00834A	00834A	[FFBE24, FFBF04, FFBFE4, FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
00834E	00834E	[FFBE24, FFBF04, FFBFE4, FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
008354	008354	[FFBE24, FFBF04, FFBFE4, FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
00836A	00836A	[FFBEA0, FFBF80, FFC060, FFCBC0, FFCCA0, FFCD80, FFCE60, FFCF40, FFD020, FFD100]	
00836E	00836E	[FFBE9E, FFBF7E, FFC05E, FFCBBE, FFCC9E, FFCD7E, FFCE5E, FFCF3E, FFD01E, FFD0FE]	
008380	008380	[FFBE8E, FFBF6E, FFC04E, FFCBAE, FFCC8E, FFCD6E, FFCE4E, FFCF2E, FFD00E, FFD0EE]	
00839C	00839C	[FF8308]	
0083A2	0083A2	[FF82F6]	
0083A8	0083A8	[FF82F6]	
0083AC	0083AC	[FF8308]	
0083BA	0083BA	[FFBE32, FFBF12, FFBFF2, FFCB52, FFCC32, FFCD12, FFCDF2, FFCED2, FFCFB2, FFD092]	
008494	008494	[FFBE8C, FFBF6C, FFC04C, FFCACC, FFCBAC, FFCC8C, FFCD6C, FFCE4C, FFCF2C, FFD00C, FFD0EC]	
0084A0	0084A0	[FFBE32, FFBF12, FFBFF2, FFCA72, FFCB52, FFCC32, FFCD12, FFCDF2, FFCED2, FFCFB2, FFD092]	
0084AA	0084AA	[FFBE20, FFBF00, FFBFE0, FFCA60, FFCB40, FFCC20, FFCD00, FFCDE0, FFCEC0, FFCFA0, FFD080]	
0084AE	0084AE	[FFBE24, FFBF04, FFBFE4, FFCA64, FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
0084B2	0084B2	[FFBE28, FFBF08, FFBFE8, FFCA68, FFCB48, FFCC28, FFCD08, FFCDE8, FFCEC8, FFCFA8, FFD088]	
0084B6	0084B6	[FFBE2C, FFBF0C, FFBFEC, FFCA6C, FFCB4C, FFCC2C, FFCD0C, FFCDEC, FFCECC, FFCFAC, FFD08C]	
0084BC	0084BC	[FF831C]	
0084C6	0084C6	[FF84BE]	
008506	008506	[FF831A]	
008536	008536	[FFBE1C, FFBEFC, FFBFDC]	
00853C	00853C	[FFBED5, FFBFB5, FFC095]	
008540	008540	[FFBE94, FFBF74, FFC054]	
008548	008548	[FFBE4D, FFBF2D, FFC00D]	
00856E	00856E	[FFCB3C, FFCCFC, FFCDDC, FFCEBC, FFCF9C, FFD07C]	
008574	008574	[FFCBB4, FFCD74, FFCE54, FFCF34, FFD014, FFD0F4]	
008586	008586	[FFCB6D, FFCD2D, FFCE0D, FFCEED, FFCFCD, FFD0AD]	
0086AA	0086AA	[FFBE86, FFC046]	
0086C0	0086C0	[FFBE8A, FFBF6A, FFC04A, FFCBAA, FFCD6A, FFCE4A, FFCF2A, FFD0EA]	
0086D0	0086D0	[FFBE24, FFBF04, FFBFE4, FFCB44, FFCD04, FFCDE4, FFCEC4, FFD084]	
0086E8	0086E8	[FFBE32, FFBF12, FFBFF2, FFCB52, FFCD12, FFCED2, FFD092]	
0086F2	0086F2	[FFBE20, FFBF00, FFBFE0, FFCB40, FFCD00, FFCEC0, FFD080]	
008702	008702	[FFBE24, FFBFE4, FFD084]	
008706	008706	[FFBE28, FFBFE8, FFD088]	
00870A	00870A	[FFBE2C, FFBFEC, FFD08C]	
008726	008726	[FFBE44, FFBE46, FFC004, FFC006, FFD0A4, FFD0A6]	
008734	008734	[FFBE9E, FFC05E, FFD0FE]	
008738	008738	[FF81A6]	
00874C	00874C	[FFBE8E, FFC04E, FFD0EE]	
008754	008754	[FFBEB2, FFC072, FFD112]	
008760	008760	[FFBE9A, FFC05A, FFD0FA]	
008766	008766	[FFBE1E, FFBFDE, FFD07E]	
00876C	00876C	[FFD0FE]	
008772	008772	[FFD12A]	
008776	008776	[FFBE86, FFC046, FFD0E6]	
008784	008784	[FFBE95, FFC055, FFD0F5]	
00878A	00878A	[FFBE86, FFC046, FFD0E6]	
008796	008796	[FF831A]	
0087A0	0087A0	[FF841A, FF841C, FF841E]	
0087D4	0087D4	[FF831C]	
008804	008804	[FF8318]	
00880E	00880E	[FF8378, FF837A, FF837C, FF837E]	
008810	008810	[FFCB3C, FFCCFC]	
008816	008816	[FFCBBE, FFCD7E]	
00881C	00881C	[FFCBB4, FFCD74]	
008824	008824	[FFCB6D, FFCD2D]	
008832	008832	[FF8322]	
00885A	00885A	[FFBE1C, FFBEFC, FFBFDC]	
008860	008860	[FFBE9E, FFBF7E, FFC05E]	
008866	008866	[FFBED5, FFBFB5, FFC095]	
00886A	00886A	[FFBE94, FFBF74, FFC054]	
008874	008874	[FFBE98, FFBF78, FFC058]	
00887C	00887C	[FFBE4D, FFBF2D]	
0089DA	0089DA	[FFCBAA, FFCD6A]	
0089EA	0089EA	[FFCB44, FFCD04]	
008A02	008A02	[FFCB52, FFCD12]	
008A0C	008A0C	[FFCB40, FFCD00]	
008A1C	008A1C	[FFCD04]	
008A20	008A20	[FFCD08]	
008A24	008A24	[FFCD0C]	
008A44	008A44	[FFCD66]	
008A58	008A58	[FFBEC5, FFBFA5, FFC085]	
008A72	008A72	[FFBE24, FFBF04, FFBFE4]	
008ACA	008ACA	[FFBEC5, FFC085]	
008ADE	008ADE	[FFBE96, FFC056]	
008AE6	008AE6	[FFBE9E, FFC05E]	
008B02	008B02	[FFBE32, FFBFF2]	
008B3E	008B3E	[FFBE98, FFC058]	
008B48	008B48	[FFBEC0, FFC080]	
008B4C	008B4C	[FFBEC9, FFC089]	
008B54	008B54	[FFBE84, FFC044]	
008B58	008B58	[FFBEA2, FFC062]	
008B5C	008B5C	[FFBE4C, FFC00C]	
008B98	008B98	[FFBE8A, FFBF6A]	
008BA4	008BA4	[FFBE24, FFBF04]	
008C04	008C04	[FF8318]	
008C0E	008C0E	[FF8370, FF8372, FF8374, FF8376, FF8378, FF837A, FF837C, FF837E]	
008C10	008C10	[FFCA5C, FFCB3C, FFCC1C, FFCCFC, FFCDDC, FFCEBC, FFCF9C, FFD07C]	
008C1C	008C1C	[FFCA8D, FFCB6D, FFCC4D, FFCD2D, FFCE0D, FFCEED, FFCFCD, FFD0AD]	
008C52	008C52	[FF831A]	
008C82	008C82	[FFBE1C, FFBEFC, FFBFDC]	
008C88	008C88	[FFBE9E, FFBF7E, FFC05E]	
008C8E	008C8E	[FFBED5, FFBFB5, FFC095]	
008C92	008C92	[FFBE94, FFBF74, FFC054]	
008C9A	008C9A	[FFBE4D, FFBF2D, FFC00D]	
008CAC	008CAC	[FF8322]	
008CB6	008CB6	[FF85AC, FF85AE]	
008D1E	008D1E	[FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
008D88	008D88	[FFCF24]	
008D8C	008D8C	[FFCF42]	
008D90	008D90	[FFCEEC]	
008DA0	008DA0	[FFCF36]	
008DA6	008DA6	[FFCF1E]	
008E5E	008E5E	[FFBE86, FFBF66, FFC046]	
008E64	008E64	[FFBE95, FFBF75, FFC055]	
008E68	008E68	[FFCB6C, FFCC4C, FFCD2C, FFCEEC, FFCFCC, FFD0AC]	
008E74	008E74	[FFBE8A, FFBF6A, FFC04A]	
008E7A	008E7A	[FFBE24, FFBF04, FFBFE4]	
008E7E	008E7E	[FFCA64, FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
008E92	008E92	[FFBE32, FFBF12, FFBFF2]	
008E9C	008E9C	[FFBE20, FFBF00, FFBFE0]	
008EAC	008EAC	[FFBE24, FFBF04, FFBFE4]	
008EB0	008EB0	[FFBE28, FFBF08, FFBFE8]	
008EB4	008EB4	[FFBE2C, FFBF0C, FFBFEC]	
008EE8	008EE8	[FFBE1C, FFBEFC, FFBFDC]	
008EEE	008EEE	[FFBED5, FFBFB5, FFC095]	
008EF2	008EF2	[FFBE94, FFBF74, FFC054]	
008EF8	008EF8	[FFCB4C, FFCDEC]	
008EFC	008EFC	[FFBE2C, FFBF0C, FFBFEC]	
008F04	008F04	[FFBE4D, FFBF2D, FFC00D]	
008F4C	008F4C	[FFBE88, FFBF68, FFC048]	
008F54	008F54	[FFBE7F, FFBF5F, FFC03F]	
008F5E	008F5E	[FFBE44, FFBF24, FFC004]	
008F66	008F66	[FFBE24, FFBF04, FFBFE4]	
008F6A	008F6A	[FFCB44, FFCDE4]	
008F7E	008F7E	[FFBE32, FFBF12, FFBFF2]	
008F88	008F88	[FFBE20, FFBF00, FFBFE0]	
008F96	008F96	[FFBF04, FFBFE4]	
008F9A	008F9A	[FFBF08, FFBFE8]	
008F9E	008F9E	[FFBF0C, FFBFEC]	
008FAC	008FAC	[FFBF24, FFC004]	
008FB4	008FB4	[FFBF78, FFC058]	
008FC4	008FC4	[FFCE3A]	
008FC8	008FC8	[FFCE5C]	
008FCE	008FCE	[FFBF2C, FFC00C]	
008FD2	008FD2	[FFBF6E, FFC04E]	
008FD6	008FD6	[FFCDF2]	
008FD8	008FD8	[FFBF92, FFC072]	
008FE0	008FE0	[FFCE04, FFCE06]	
008FE8	008FE8	[FFBF24, FFBF26, FFC004, FFC006]	
008FEC	008FEC	[FFBF66, FFC046]	
008FF0	008FF0	[FFCE44]	
008FFE	008FFE	[FF8318]	
009008	009008	[FF8372, FF8374, FF8376, FF8378, FF837A, FF837C, FF837E]	
00900A	00900A	[FFCA5C, FFCB3C, FFCC1C, FFCCFC, FFCDDC, FFCEBC, FFCF9C, FFD07C]	
009010	009010	[FFCAD4, FFCBB4, FFCC94, FFCD74, FFCE54, FFCF34, FFD014, FFD0F4]	
00901C	00901C	[FFCA8D, FFCB6D, FFCC4D, FFCD2D, FFCE0D, FFCEED, FFCFCD, FFD0AD]	
00902A	00902A	[FF8322]	
009034	009034	[FF85A8, FF85AA, FF85AC, FF85AE]	
00906A	00906A	[FFCACA, FFCBAA, FFCC8A, FFCD6A, FFCE4A, FFCF2A, FFD00A, FFD0EA]	
009072	009072	[FFCA64, FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
009076	009076	[FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
00908C	00908C	[FFCA72, FFCB52, FFCC32, FFCD12, FFCDF2, FFCED2, FFCFB2, FFD092]	
009096	009096	[FFCA60, FFCB40, FFCC20, FFCD00, FFCDE0, FFCEC0, FFCFA0, FFD080]	
0090A8	0090A8	[FFCB44, FFCC24, FFCD04, FFCDE4, FFCFA4, FFD084]	
0090AC	0090AC	[FFCB48, FFCC28, FFCD08, FFCDE8, FFCFA8, FFD088]	
0090B0	0090B0	[FFCB4C, FFCC2C, FFCD0C, FFCDEC, FFCFAC, FFD08C]	
0090EA	0090EA	[FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
009154	009154	[FFCBA4, FFCF24, FFD004]	
009158	009158	[FFCB6C, FFCEEC, FFCFCC]	
009162	009162	[FFCBD2, FFCF52, FFD032]	
00916A	00916A	[FFCB9E, FFCF1E, FFCFFE]	
00917A	00917A	[FF8322]	
009184	009184	[FF85A8, FF85AA, FF85AC, FF85AE]	
0091A8	0091A8	[FFBE1C, FFBEFC, FFBFDC]	
0091B2	0091B2	[FFBE4D, FFBF2D, FFC00D]	
009200	009200	[FFC068]	
00920A	00920A	[FFC056]	
009236	009236	[FF831C]	
009240	009240	[FF84BE]	
009282	009282	[FF8318]	
00928C	00928C	[FF8370, FF8372, FF8374, FF8376, FF8378, FF837A, FF837C, FF837E]	
00928E	00928E	[FFCA5C, FFCB3C, FFCC1C, FFCCFC, FFCDDC, FFCEBC, FFCF9C, FFD07C]	
009294	009294	[FFCADE, FFCBBE, FFCC9E, FFCD7E, FFCE5E, FFCF3E, FFD01E, FFD0FE]	
00929A	00929A	[FFCAD4, FFCBB4, FFCC94, FFCD74, FFCE54, FFCF34, FFD014, FFD0F4]	
0092A2	0092A2	[FFCA8D, FFCB6D, FFCC4D, FFCD2D, FFCE0D, FFCEED, FFCFCD, FFD0AD]	
0092B0	0092B0	[FF8322]	
0092BA	0092BA	[FF85A8, FF85AA, FF85AC, FF85AE]	
0092CA	0092CA	[FF831A]	
0092D4	0092D4	[FF841A, FF841C, FF841E]	
0092DC	0092DC	[FFBE98, FFBF78, FFC058]	
009304	009304	[FFBE1C, FFBEFC, FFBFDC]	
00930A	00930A	[FFBED5, FFBFB5, FFC095]	
00930E	00930E	[FFBE94, FFBF74, FFC054]	
009314	009314	[FFBE9E, FFBF7E, FFC05E]	
009320	009320	[FFBE4D, FFBF2D, FFC00D]	
009378	009378	[FFBE24, FFBF04]	
0093D8	0093D8	[FFBE24, FFBF04, FFBFE4]	
009436	009436	[FFBE98, FFBF78, FFC058]	
00943A	00943A	[FFBE9A, FFBF7A, FFC05A]	
009440	009440	[FFBE9E, FFBF7E, FFC05E]	
009446	009446	[FFBE7E, FFBF5E, FFC03E]	
00944C	00944C	[FFBE95, FFBF75, FFC055]	
009450	009450	[FFBE4C, FFBF2C, FFC00C]	
00945C	00945C	[FFBE8A, FFBF6A, FFC04A]	
009466	009466	[FFBE24, FFBF04, FFBFE4]	
00946A	00946A	[FFBE24, FFBF04, FFBFE4]	
00947E	00947E	[FFBE32, FFBF12, FFBFF2]	
009488	009488	[FFBE20, FFBF00, FFBFE0]	
009498	009498	[FFBE24, FFBF04, FFBFE4]	
00949C	00949C	[FFBE28, FFBF08, FFBFE8]	
0094A0	0094A0	[FFBE2C, FFBF0C, FFBFEC]	
0094C0	0094C0	[FFBE98, FFBF78, FFC058]	
0094C4	0094C4	[FFCBBA, FFCC9A, FFCD7A, FFCE5A, FFCF3A, FFD01A, FFD0FA]	
0094CC	0094CC	[FFCBBE, FFCC9E, FFCD7E, FFCE5E, FFCF3E, FFD01E, FFD0FE]	
0094D4	0094D4	[FFCB9E, FFCC7E, FFCD5E, FFCE3E, FFCF1E, FFCFFE, FFD0DE]	
0094DC	0094DC	[FFCBB5, FFCC95, FFCD75, FFCE55, FFCF35, FFD015, FFD0F5]	
0094E0	0094E0	[FFBE4C, FFBF2C, FFC00C]	
0094EE	0094EE	[FFCACA, FFCBAA, FFCC8A, FFCD6A, FFCE4A, FFCF2A, FFD00A, FFD0EA]	
0094F6	0094F6	[FFCA64, FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
0094FA	0094FA	[FFBE24, FFBF04, FFBFE4]	
009510	009510	[FFCA72, FFCB52, FFCC32, FFCD12, FFCDF2, FFCED2, FFCFB2, FFD092]	
00951A	00951A	[FFCA60, FFCB40, FFCC20, FFCD00, FFCDE0, FFCEC0, FFCFA0, FFD080]	
00952C	00952C	[FFCA64, FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
009530	009530	[FFCA68, FFCB48, FFCC28, FFCD08, FFCDE8, FFCEC8, FFCFA8, FFD088]	
009534	009534	[FFCA6C, FFCB4C, FFCC2C, FFCD0C, FFCDEC, FFCECC, FFCFAC, FFD08C]	
00956C	00956C	[FF8318]	
009576	009576	[FF8370, FF8372, FF8374, FF8376, FF8378, FF837A, FF837C, FF837E]	
009578	009578	[FFCA5C, FFCB3C, FFCC1C, FFCCFC, FFCDDC, FFCEBC, FFCF9C, FFD07C]	
00957E	00957E	[FFCAD4, FFCBB4, FFCC94, FFCD74, FFCE54, FFCF34, FFD014, FFD0F4]	
009582	009582	[FFCAF7, FFCBD7, FFCCB7, FFCD97, FFCE77, FFCF57, FFD037, FFD117]	
00958A	00958A	[FFCA8D, FFCB6D, FFCC4D, FFCD2D, FFCE0D, FFCEED, FFCFCD, FFD0AD]	
009598	009598	[FF8201]	
00964A	00964A	[FFCAC8, FFCBA8, FFCC88, FFCD68, FFCE48, FFCF28, FFD008, FFD0E8]	
009652	009652	[FFCABF, FFCB9F, FFCC7F, FFCD5F, FFCE3F, FFCF1F, FFCFFF, FFD0DF]	
00965A	00965A	[FFCA64, FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
00965E	00965E	[FFBE24, FFBF04, FFBFE4]	
009672	009672	[FFCA72, FFCB52, FFCC32, FFCD12, FFCDF2, FFCED2, FFCFB2, FFD092]	
00967C	00967C	[FFCA60, FFCB40, FFCC20, FFCD00, FFCDE0, FFCEC0, FFCFA0, FFD080]	
00968A	00968A	[FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
00968E	00968E	[FFCB48, FFCC28, FFCD08, FFCDE8, FFCEC8, FFCFA8, FFD088]	
009692	009692	[FFCB4C, FFCC2C, FFCD0C, FFCDEC, FFCECC, FFCFAC, FFD08C]	
0096A0	0096A0	[FFCB64, FFCC44, FFCD24, FFCE04, FFCEE4, FFCFC4, FFD0A4]	
0096A8	0096A8	[FFBE98, FFBF78, FFC058]	
0096B8	0096B8	[FFCB9A, FFCC7A, FFCD5A, FFCE3A, FFCF1A, FFCFFA, FFD0DA]	
0096BC	0096BC	[FFCBBC, FFCC9C, FFCD7C, FFCE5C, FFCF3C, FFD01C, FFD0FC]	
0096C2	0096C2	[FFCB6C, FFCC4C, FFCD2C, FFCE0C, FFCEEC, FFCFCC, FFD0AC]	
0096C6	0096C6	[FFCBAE, FFCC8E, FFCD6E, FFCE4E, FFCF2E, FFD00E, FFD0EE]	
0096CC	0096CC	[FFCB6D, FFCC4D, FFCD2D, FFCE0D, FFCEED, FFCFCD, FFD0AD]	
0096D0	0096D0	[FFBE32, FFBF12, FFBFF2]	
0096D2	0096D2	[FFCBD2, FFCCB2, FFCD92, FFCE72, FFCF52, FFD032, FFD112]	
0096DA	0096DA	[FFBE44, FFBE46, FFBF24, FFBF26, FFC004, FFC006]	
0096E2	0096E2	[FFCB64, FFCB66, FFCC44, FFCC46, FFCD24, FFCD26, FFCE04, FFCE06, FFCEE4, FFCEE6, FFCFC4, FFCFC6, FFD0A4, FFD0A6]	
0096E6	0096E6	[FFCBA6, FFCC86, FFCD66, FFCE46, FFCF26, FFD006, FFD0E6]	
0096EA	0096EA	[FFBE84, FFBF64, FFC044]	
0096F6	0096F6	[FF8318]	
009700	009700	[FF8372, FF8374, FF8376, FF8378, FF837A, FF837C, FF837E]	
009702	009702	[FFCB3C, FFCC1C, FFCCFC, FFCDDC, FFCEBC, FFCF9C, FFD07C]	
009708	009708	[FFBE86, FFBF66, FFC046]	
00970E	00970E	[FFCBB4, FFCC94, FFCD74, FFCE54, FFCF34, FFD014, FFD0F4]	
009716	009716	[FFCB6D, FFCC4D, FFCD2D, FFCE0D, FFCEED, FFCFCD, FFD0AD]	
009724	009724	[FF8322]	
00972E	00972E	[FF85AE]	
00976A	00976A	[FFCBAA, FFCC8A, FFCD6A, FFCE4A, FFCF2A, FFD00A, FFD0EA]	
009772	009772	[FFCB44, FFCC24, FFCD04, FFCDE4, FFCEC4, FFCFA4, FFD084]	
009776	009776	[FFBE24, FFBF04, FFBFE4]	
00978C	00978C	[FFCB52, FFCC32, FFCD12, FFCDF2, FFCED2, FFCFB2, FFD092]	
009796	009796	[FFCB40, FFCC20, FFCD00, FFCDE0, FFCEC0, FFCFA0, FFD080]	
0097A8	0097A8	[FFCB44, FFCD04, FFCDE4, FFCFA4, FFD084]	
0097AC	0097AC	[FFCB48, FFCD08, FFCDE8, FFCFA8, FFD088]	
0097B0	0097B0	[FFCB4C, FFCD0C, FFCDEC, FFCFAC, FFD08C]	
0097CC	0097CC	[FFBE4D, FFBF2D, FFC00D]	
0097FC	0097FC	[FFBE24]	
009866	009866	[FFBE84]	
00986A	00986A	[FFBE4C]	
009872	009872	[FFBE7E]	
00987E	00987E	[FF8206]	
009888	009888	[FFBE4E, FFBF2E, FFC00E]	
