copyright	zengfr	site:http://github.com/zengfr/romhack
05D512	05D512	[21193C]	
05D51A	05D51A	[21194E]	
05D51C	05D51C	[21191A]	
05D522	05D522	[21191A]	
05D526	05D526	[21194E]	
05D528	05D528	[2119A4]	
05D52E	05D52E	[2119A4]	
05D534	05D534	[2119A4]	
05D53E	05D53E	[211912]	
05D548	05D548	[211917]	
05D54E	05D54E	[211906]	
05D55E	05D55E	[211921]	
05D566	05D566	[2119A0]	
05D56E	05D56E	[2119E9]	
05D576	05D576	[21193C]	
05D57E	05D57E	[211912]	
05D586	05D586	[21197F]	
05D58C	05D58C	[21199E]	
05D5C2	05D5C2	[21197F]	
05D5CC	05D5CC	[211912]	
05D5D2	05D5D2	[211917]	
05D5DE	05D5DE	[21199B]	
05D5E4	05D5E4	[2119AE]	
05D5E8	05D5E8	[2119AE]	
05D5EA	05D5EA	[2119B0]	
05D5F8	05D5F8	[211930, 211932]	
05D5FE	05D5FE	[2119E9]	
05D604	05D604	[21193C]	
05D60E	05D60E	[2119A0]	
05D618	05D618	[211930, 211932]	
05D628	05D628	[211984, 211986]	
05D632	05D632	[211912]	
05D638	05D638	[211917]	
05D648	05D648	[21199B]	
05D652	05D652	[211940, 211942]	
05D656	05D656	[211945]	
05D65A	05D65A	[211930, 211932]	
05D660	05D660	[2119AE]	
05D666	05D666	[21191A]	
05D676	05D676	[211900]	
05D67C	05D67C	[21193F]	
05D682	05D682	[211904]	
05D688	05D688	[211906]	
05D68E	05D68E	[211995]	
05D6B4	05D6B4	[2119E9]	
05D6BC	05D6BC	[211930, 211932]	
05D6C0	05D6C0	[2119AE]	
05D6C6	05D6C6	[211904]	
05D6CA	05D6CA	[211906]	
05D6CE	05D6CE	[211984, 211986]	
05D72E	05D72E	[21197F]	
05D7F0	05D7F0	[2119A4]	
05D7F4	05D7F4	[211020, 211120]	
05D7F8	05D7F8	[211920]	
05D800	05D800	[2119A4]	
05D80E	05D80E	[2119A4]	
05D814	05D814	[21191A]	
05D81E	05D81E	[211930, 211932]	
05D822	05D822	[211924]	
05D826	05D826	[211938]	
05D834	05D834	[21197F]	
05D850	05D850	[211906]	
05D854	05D854	[211920]	
05D858	05D858	[211938]	
05D85C	05D85C	[211928]	
05D884	05D884	[211912]	
05D88A	05D88A	[211917]	
05D88E	05D88E	[211938]	
05D890	05D890	[211924]	
05D896	05D896	[21194F]	
05D89C	05D89C	[211900]	
05D8A0	05D8A0	[211930, 211932]	
05D8A4	05D8A4	[2119AE]	
05D8AA	05D8AA	[211995]	
05D8D6	05D8D6	[211995]	
05D8DC	05D8DC	[211906]	
05D8E0	05D8E0	[211995]	
05D8E6	05D8E6	[211912]	
05D8EC	05D8EC	[211917]	
05D8F2	05D8F2	[211900]	
05D8FA	05D8FA	[211930, 211932]	
05D8FE	05D8FE	[2119B0]	
05D902	05D902	[2119B0]	
05D908	05D908	[2119B0]	
05D90A	05D90A	[2119AE]	
05D90E	05D90E	[2119AE]	
05D918	05D918	[2119E9]	
05D926	05D926	[211930, 211932]	
05D92A	05D92A	[211924]	
05D92E	05D92E	[211938]	
05D934	05D934	[211920]	
05D938	05D938	[211938]	
05D93C	05D93C	[211928]	
05D954	05D954	[211938, 21193A]	
05D956	05D956	[211924, 211926]	
05D95A	05D95A	[211930, 211932]	
05D960	05D960	[2119E9]	
05D966	05D966	[211912]	
05D96C	05D96C	[211917]	
05D970	05D970	[211906]	
05D978	05D978	[2119AE]	
05D980	05D980	[211906]	
05D984	05D984	[21196C, 21196E]	
05D988	05D988	[2119AE]	
05D98E	05D98E	[21194F]	
05D992	05D992	[211995]	
05D99A	05D99A	[21193C]	
05D9A2	05D9A2	[21198C, 21198E]	
05D9A8	05D9A8	[211995]	
05D9AE	05D9AE	[21193C]	
05D9B4	05D9B4	[21193F]	
05D9BA	05D9BA	[21197F]	
05D9C4	05D9C4	[2119A1]	
05D9CA	05D9CA	[211995]	
05D9D0	05D9D0	[211995]	
05D9D6	05D9D6	[21193F]	
05D9DC	05D9DC	[211917]	
05D9E0	05D9E0	[211906]	
05D9E6	05D9E6	[211980, 211982]	
05D9F8	05D9F8	[21193C]	
05D9FE	05D9FE	[211912]	
05DA04	05DA04	[211906]	
05DA08	05DA08	[211995]	
05DA0E	05DA0E	[21193F]	
05DA14	05DA14	[21193C]	
05DA1A	05DA1A	[211912]	
05DA20	05DA20	[211917]	
05DA30	05DA30	[2119A1]	
05DA36	05DA36	[21198C, 21198E]	
05DA3A	05DA3A	[211962]	
05DA46	05DA46	[211904]	
05DA4A	05DA4A	[211906, 211908]	
05DA56	05DA56	[211906]	
05DA5C	05DA5C	[211912]	
05DA62	05DA62	[211917]	
05DA68	05DA68	[21193C]	
05DA6E	05DA6E	[21193F]	
05DA72	05DA72	[21191A]	
05DA74	05DA74	[21191B]	
05DA7E	05DA7E	[21194F]	
05DA84	05DA84	[211917]	
05DA8C	05DA8C	[21194F]	
05DA9A	05DA9A	[211917]	
05DAA0	05DAA0	[211906]	
05DAA6	05DAA6	[21193C]	
05DAAC	05DAAC	[211912]	
05DAB2	05DAB2	[211917]	
05DABA	05DABA	[211914]	
05DAC2	05DAC2	[211916]	
05DADA	05DADA	[211917]	
05DAE6	05DAE6	[211980, 211982]	
05DAF8	05DAF8	[21199E]	
05DAFE	05DAFE	[21193C]	
05DB06	05DB06	[211904]	
05DB0A	05DB0A	[211906, 211908]	
05DB18	05DB18	[2119DC]	
05DB1E	05DB1E	[211024, 211124]	
05DB26	05DB26	[2119DC]	
05DBEA	05DBEA	[211906]	
05DC06	05DC06	[211930, 211932]	
05DC0A	05DC0A	[211924]	
05DC0E	05DC0E	[211938]	
05DC16	05DC16	[211900]	
05DC1C	05DC1C	[21194A]	
05DC22	05DC22	[211917]	
05DC26	05DC26	[211924]	
05DC2E	05DC2E	[211924]	
05DC36	05DC36	[211912]	
05DC46	05DC46	[211912]	
05DC4C	05DC4C	[211938, 21193A]	
05DC4E	05DC4E	[211924, 211926]	
05DC52	05DC52	[211930, 211932]	
05DC5E	05DC5E	[2119E9]	
05DC64	05DC64	[211912]	
05DC6A	05DC6A	[211917]	
05DC7C	05DC7C	[21193F]	
05DC80	05DC80	[21194F]	
05DC8A	05DC8A	[211906]	
05DC92	05DC92	[211917]	
05DC98	05DC98	[211912]	
05DC9E	05DC9E	[211917]	
05DCA2	05DCA2	[211906]	
05DCAA	05DCAA	[211917]	
05DCB0	05DCB0	[211912]	
05DCB6	05DCB6	[211917]	
05DCBA	05DCBA	[211906]	
05DCC2	05DCC2	[211917]	
05DCCA	05DCCA	[21199E]	
05DCCE	05DCCE	[211906]	
05DD3C	05DD3C	[211906]	
05DD4E	05DD4E	[211906]	
05DD54	05DD54	[21193F]	
05DD5A	05DD5A	[211917]	
05DD60	05DD60	[21193C]	
05DD66	05DD66	[211912]	
05DD6E	05DD6E	[211917]	
05DD76	05DD76	[211912]	
05DD7C	05DD7C	[211917]	
05DD82	05DD82	[21193C]	
05DD88	05DD88	[21193F]	
05DD8C	05DD8C	[211906]	
05DD94	05DD94	[211917]	
05DDA4	05DDA4	[21199B]	
05DDAE	05DDAE	[21193C]	
05DDDE	05DDDE	[21193C]	
05DDE8	05DDE8	[2119E9]	
05DDF2	05DDF2	[2119A0]	
05DDFE	05DDFE	[211912]	
05DE04	05DE04	[211917]	
05DE0A	05DE0A	[21193C]	
05DE16	05DE16	[21199B]	
05DE22	05DE22	[2119A0]	
05DE2C	05DE2C	[211901]	
05DE32	05DE32	[21197E]	
05DE36	05DE36	[211940, 211942]	
05DE3A	05DE3A	[211001, 211101]	
05DE48	05DE48	[21107E, 21117E]	
05DE54	05DE54	[21199B]	
05DE60	05DE60	[2119A0]	
05DE6A	05DE6A	[211001, 211101]	
05DE9C	05DE9C	[211912]	
05DEA2	05DEA2	[211917]	
05DEAC	05DEAC	[21193C]	
05DEB4	05DEB4	[21193C]	
05DEF6	05DEF6	[21199B]	
05E240	05E240	[211B00, 211E00, 211F00]	
05E484	05E484	[211900]	
05E48A	05E48A	[211902]	
05E490	05E490	[211920, 211922]	
05E494	05E494	[211924, 211926]	
05E49C	05E49C	[211928, 21192A]	
05EC60	05EC60	[211998, 211B98, 211C98, 211E98, 211F98]	
05EC66	05EC66	[211998, 211C98, 211E98, 211F98]	
05EC72	05EC72	[211998, 211B98, 211C98, 211E98, 211F98]	
05EC76	05EC76	[211994, 211B94, 211C94, 211E94, 211F94]	
05EC7C	05EC7C	[211994, 211B94, 211C94, 211E94, 211F94]	
05EC80	05EC80	[211999, 211B99, 211C99, 211E99, 211F99]	
05EC86	05EC86	[211999, 211B99, 211C99, 211E99, 211F99]	
05EF6A	05EF6A	[211904, 211B04, 211C04, 211E04, 211F04]	
05EF90	05EF90	[211900, 211B00, 211C00, 211E00, 211F00]	
05EF96	05EF96	[21190B, 211B0B, 211C0B, 211E0B, 211F0B]	
05EF9C	05EF9C	[211960, 211B60, 211C60, 211E60, 211F60]	
05EFA2	05EFA2	[211962, 211B62, 211C62, 211E62, 211F62]	
05EFA6	05EFA6	[21196C, 21196E, 211B6C, 211B6E, 211C6C, 211C6E, 211E6C, 211E6E, 211F6C, 211F6E]	
05EFAC	05EFAC	[21194C, 211B4C, 211C4C, 211E4C, 211F4C]	
05EFB2	05EFB2	[211952, 211B52, 211C52, 211E52, 211F52]	
05EFB8	05EFB8	[211910, 211B10, 211C10, 211E10, 211F10]	
05EFBE	05EFBE	[21194A, 211B4A, 211C4A, 211E4A, 211F4A]	
05EFC4	05EFC4	[21193F, 211B3F, 211C3F, 211E3F, 211F3F]	
05EFCA	05EFCA	[21194F, 211B4F, 211C4F, 211E4F, 211F4F]	
05EFCE	05EFCE	[211948, 211B48, 211C48, 211E48, 211F48]	
05EFD2	05EFD2	[21190A, 211B0A, 211C0A, 211E0A, 211F0A]	
05EFD4	05EFD4	[211949, 211B49, 211C49, 211E49, 211F49]	
05EFDA	05EFDA	[21191A, 211B1A, 211C1A, 211E1A, 211F1A]	
05EFE0	05EFE0	[211920, 211B20, 211C20, 211E20, 211F20]	
05EFE8	05EFE8	[21191A, 211C1A, 211E1A, 211F1A]	
05EFEE	05EFEE	[211904, 211B04, 211C04, 211E04, 211F04]	
05EFF4	05EFF4	[211902, 211B02, 211C02, 211E02, 211F02]	
05EFFC	05EFFC	[211904]	
05F008	05F008	[2119D8]	
05F00E	05F00E	[2119DA]	
05F012	05F012	[211980, 211982]	
05F016	05F016	[211920]	
05F01A	05F01A	[211020, 211120]	
05F020	05F020	[2119D8]	
05F026	05F026	[211908, 211B08, 211C08, 211E08, 211F08]	
05F036	05F036	[21199E, 211B9E, 211C9E, 211E9E, 211F9E]	
05F03C	05F03C	[21199E, 211C9E, 211E9E, 211F9E]	
05F042	05F042	[211904, 211C04, 211E04, 211F04]	
05F046	05F046	[211906, 211908, 211C06, 211C08, 211E06, 211E08, 211F06, 211F08]	
05F04C	05F04C	[211908, 211C08, 211E08, 211F08]	
05F05C	05F05C	[211908, 211C08, 211E08, 211F08]	
05F062	05F062	[2119DD, 211CDD, 211EDD, 211FDD]	
05F066	05F066	[2119DC, 211CDC, 211EDC, 211FDC]	
05F06A	05F06A	[211948, 211C48, 211E48, 211F48]	
05F06E	05F06E	[21190A, 211C0A, 211E0A, 211F0A]	
05F070	05F070	[211948, 211C48, 211E48, 211F48]	
05F074	05F074	[211980, 211982, 211C80, 211C82, 211E80, 211E82, 211F80, 211F82]	
05F078	05F078	[211020, 211120]	
05F088	05F088	[211FDC]	
05F08E	05F08E	[21191A, 211C1A, 211E1A, 211F1A]	
05F094	05F094	[211920, 211C20, 211E20, 211F20]	
05F09C	05F09C	[21191A, 211C1A, 211E1A, 211F1A]	
05F0A4	05F0A4	[21199E, 211C9E, 211E9E, 211F9E]	
05F0B0	05F0B0	[211E1A]	
05F0B6	05F0B6	[211E04]	
05F0BA	05F0BA	[211E06, 211E08]	
05F0BE	05F0BE	[211E9E]	
05F20A	05F20A	[211904, 211B04, 211C04, 211E04, 211F04]	
05F238	05F238	[21193F, 211B3F, 211C3F, 211E3F, 211F3F]	
05F242	05F242	[21193F, 211B3F, 211C3F, 211E3F, 211F3F]	
05F24C	05F24C	[211945, 211B45, 211C45, 211F45]	
05F254	05F254	[211945, 211B45, 211C45, 211F45]	
05F256	05F256	[21199B, 211B9B, 211C9B, 211F9B]	
05F25E	05F25E	[21194E, 211B4E, 211C4E, 211F4E]	
05F260	05F260	[2119A4, 211BA4, 211CA4, 211FA4]	
05F264	05F264	[211940, 211942, 211B40, 211B42, 211C40, 211C42, 211F40, 211F42]	
05F26A	05F26A	[211945, 211B45, 211C45, 211F45]	
05F270	05F270	[21106C, 21106E]	
05F276	05F276	[2110D8]	
05F27C	05F27C	[2119A4, 211BA4, 211CA4, 211FA4]	
05F280	05F280	[211020, 211120]	
05F284	05F284	[211920, 211B20, 211C20, 211F20]	
05F28C	05F28C	[211BA4, 211CA4]	
05F292	05F292	[211904, 211B04, 211C04, 211F04]	
05F29E	05F29E	[21106C, 21106E, 21116C, 21116E]	
05F2A0	05F2A0	[211984, 211986, 211B84, 211B86, 211C84, 211C86, 211F84, 211F86]	
05F2A6	05F2A6	[211904, 211B04, 211C04, 211F04]	
05F2AA	05F2AA	[211906, 211B06, 211C06, 211F06]	
05F2AE	05F2AE	[21199E, 211B9E, 211C9E, 211F9E]	
05F2B4	05F2B4	[21193F, 211B3F, 211C3F, 211F3F]	
05F2BA	05F2BA	[21194F, 211B4F, 211C4F, 211F4F]	
05F2C0	05F2C0	[21197F, 211B7F, 211C7F, 211F7F]	
05F2D2	05F2D2	[211945, 211B45, 211C45, 211F45]	
05F2E0	05F2E0	[211940, 211942, 211B40, 211B42, 211C40, 211C42, 211F40, 211F42]	
05F2E4	05F2E4	[211945, 211B45, 211C45, 211F45]	
05F2F6	05F2F6	[211904, 211B04, 211C04, 211E04, 211F04]	
05F330	05F330	[211904, 211B04, 211C04, 211E04, 211F04]	
05F338	05F338	[2119B8, 2119BA, 211BB8, 211BBA, 211CB8, 211CBA, 211EB8, 211EBA, 211FB8, 211FBA]	
05F33A	05F33A	[21192C, 21192E, 211B2C, 211B2E, 211C2C, 211C2E, 211E2C, 211E2E, 211F2C, 211F2E]	
05F33E	05F33E	[2119BC, 2119BE, 211BBC, 211BBE, 211CBC, 211CBE, 211EBC, 211EBE, 211FBC, 211FBE]	
05F340	05F340	[211934, 211936, 211B34, 211B36, 211C34, 211C36, 211E34, 211E36, 211F34, 211F36]	
05F356	05F356	[21197F]	
05F35E	05F35E	[211980, 211982]	
05F364	05F364	[211906]	
05F36C	05F36C	[21103C, 21113C]	
05F374	05F374	[2111E9]	
05F380	05F380	[211906]	
05F396	05F396	[211906]	
05F39C	05F39C	[211912]	
05F3A2	05F3A2	[211917]	
05F3A8	05F3A8	[21193C]	
05F3AE	05F3AE	[211999]	
05F3B2	05F3B2	[2119AE]	
05F3B8	05F3B8	[211914]	
05F3C0	05F3C0	[2119AE]	
05F3C6	05F3C6	[211902]	
05F3CC	05F3CC	[2119AE]	
05F3D0	05F3D0	[211980, 211982]	
05F3DA	05F3DA	[21191A]	
05F3DE	05F3DE	[2119D8]	
05F3E2	05F3E2	[2119DA]	
05F3EC	05F3EC	[2119A4]	
05F3F0	05F3F0	[2119AE]	
05F3F4	05F3F4	[2119D8]	
05F3F8	05F3F8	[2119DA]	
05F402	05F402	[2119B8, 2119BA]	
05F406	05F406	[2119BC, 2119BE]	
05F40C	05F40C	[2119A2]	
05F414	05F414	[2119A2]	
05F422	05F422	[211999]	
05F42A	05F42A	[211999]	
05F430	05F430	[2119A1]	
05F436	05F436	[211906]	
05F446	05F446	[21199E]	
05F44C	05F44C	[211914]	
05F454	05F454	[2119AE]	
05F45A	05F45A	[211902]	
05F460	05F460	[2119AE]	
05F464	05F464	[211980, 211982]	
05F46C	05F46C	[21191A]	
05F470	05F470	[2119AE]	
05F47A	05F47A	[2119A1]	
05F484	05F484	[2119A4]	
05F48E	05F48E	[2119B8, 2119BA]	
05F492	05F492	[2119BC, 2119BE]	
05F498	05F498	[2119A2]	
05F4A0	05F4A0	[2119A2]	
05F4C2	05F4C2	[211906]	
05F4C8	05F4C8	[2119D8]	
05F4CE	05F4CE	[2119DA]	
05F4DC	05F4DC	[2119D8]	
05F4EC	05F4EC	[211128]	
05F4F0	05F4F0	[211120]	
05F4F8	05F4F8	[211928]	
05F4FC	05F4FC	[211920]	
05F502	05F502	[211128]	
05F506	05F506	[211120]	
05F514	05F514	[211128]	
05F518	05F518	[211120]	
05F568	05F568	[211906, 211C06, 211E06, 211F06]	
05F57E	05F57E	[211906, 211C06, 211E06, 211F06]	
05F582	05F582	[2119B8, 2119BA, 211CB8, 211CBA, 211EB8, 211EBA, 211FB8, 211FBA]	
05F586	05F586	[2119BC, 2119BE, 211CBC, 211CBE, 211EBC, 211EBE, 211FBC, 211FBE]	
05F58A	05F58A	[2119AE, 211CAE, 211EAE, 211FAE]	
05F594	05F594	[211980, 211982, 211C80, 211C82, 211E80, 211E82, 211F80, 211F82]	
05F59A	05F59A	[21103C, 21113C]	
05F5A2	05F5A2	[21193C, 211C3C, 211E3C]	
05F5A6	05F5A6	[211906, 211C06, 211E06]	
05F5AE	05F5AE	[211F12]	
05F5B4	05F5B4	[211F17]	
05F5BC	05F5BC	[211F17]	
05F5D8	05F5D8	[2119DD, 211CDD, 211EDD]	
05F5DE	05F5DE	[211912, 211C12, 211E12]	
05F5E4	05F5E4	[2119DC, 211CDC, 211EDC]	
05F5E8	05F5E8	[211912, 211C12, 211E12]	
05F5EE	05F5EE	[211917, 211C17, 211E17]	
05F5F2	05F5F2	[211980, 211982, 211C80, 211C82, 211E80, 211E82]	
05F5FC	05F5FC	[21191A, 211C1A, 211E1A]	
05F600	05F600	[21191A, 211C1A, 211E1A]	
05F602	05F602	[21191B, 211C1B, 211E1B]	
05F606	05F606	[211906, 211C06, 211E06]	
05F60E	05F60E	[21194F, 211C4F, 211E4F]	
05F614	05F614	[211917, 211C17, 211E17]	
05F62A	05F62A	[211912, 211C12, 211E12]	
05F632	05F632	[211914, 211C14, 211E14]	
05F63A	05F63A	[211C17, 211E17]	
05F640	05F640	[211C12, 211E12]	
05F658	05F658	[211917, 211C17, 211E17]	
05F660	05F660	[211E9E]	
05F666	05F666	[211906, 211B06, 211C06, 211F06]	
05F68E	05F68E	[211906, 211B06, 211C06, 211F06]	
05F694	05F694	[21194F, 211B4F, 211C4F, 211F4F]	
05F69A	05F69A	[21197F, 211B7F, 211C7F, 211F7F]	
05F69E	05F69E	[211984, 211986, 211B84, 211B86, 211C84, 211C86, 211F84, 211F86]	
05F6B6	05F6B6	[211962, 211B62, 211C62, 211F62]	
05F6BC	05F6BC	[2119E9, 211BE9, 211CE9, 211FE9]	
05F6C4	05F6C4	[211947, 211B47, 211C47, 211F47]	
05F6C8	05F6C8	[211984, 211986, 211B84, 211B86, 211C84, 211C86, 211F84, 211F86]	
05F6DA	05F6DA	[211984, 211986, 211B84, 211B86, 211C84, 211C86, 211F84, 211F86]	
05F6E4	05F6E4	[2119B8, 2119BA, 211BB8, 211BBA, 211CB8, 211CBA, 211FB8, 211FBA]	
05F6E8	05F6E8	[2119BC, 2119BE, 211BBC, 211BBE, 211CBC, 211CBE, 211FBC, 211FBE]	
05F6EC	05F6EC	[211930, 211932, 211B30, 211B32, 211C30, 211C32, 211F30, 211F32]	
05F6F6	05F6F6	[21199B, 211B9B, 211C9B, 211F9B]	
05F6FC	05F6FC	[211906, 211B06, 211F06]	
05F702	05F702	[211900, 211B00, 211F00]	
05F708	05F708	[2119E9, 211BE9, 211FE9]	
05F710	05F710	[211930, 211932, 211B30, 211B32, 211F30, 211F32]	
05F716	05F716	[21199B, 211B9B, 211F9B]	
05F722	05F722	[2119AE, 211BAE, 211FAE]	
05F72A	05F72A	[211917, 211C17]	
05F730	05F730	[211906, 211C06]	
05F736	05F736	[211912, 211C12]	
05F73C	05F73C	[211917, 211C17]	
05F750	05F750	[21194F, 211C4F]	
05F756	05F756	[211917, 211C17]	
05F75E	05F75E	[21194F, 211C4F]	
05F76C	05F76C	[211917, 211C17]	
05F772	05F772	[211906, 211C06]	
05F778	05F778	[211912, 211C12]	
05F77E	05F77E	[211917, 211C17]	
05F784	05F784	[21194F, 211C4F]	
05F78C	05F78C	[211917, 211C17]	
05F792	05F792	[211906, 211C06]	
05F798	05F798	[211900, 211C00]	
05F79C	05F79C	[211997, 211C97]	
05F7A2	05F7A2	[211997, 211C97]	
05F7A8	05F7A8	[211997, 211C97]	
05F7AE	05F7AE	[211900, 211C00]	
05F7B2	05F7B2	[211996, 211C96]	
05F7B8	05F7B8	[211996, 211C96]	
05F7BE	05F7BE	[211900, 211C00]	
05F7FE	05F7FE	[2119A2, 211BA2, 211FA2]	
05F820	05F820	[211930, 211932, 211B30, 211B32, 211F30, 211F32]	
05F828	05F828	[211924, 211926, 211B24, 211B26, 211F24, 211F26]	
05F82C	05F82C	[211938, 21193A, 211B38, 211B3A, 211F38, 211F3A]	
05F834	05F834	[2119AE, 211BAE, 211FAE]	
05F83E	05F83E	[2119A4, 211BA4, 211FA4]	
05F84A	05F84A	[2119AE, 211BAE, 211FAE]	
05F854	05F854	[2119B8, 2119BA, 211BB8, 211BBA, 211FB8, 211FBA]	
05F858	05F858	[2119BC, 2119BE, 211BBC, 211BBE, 211FBC, 211FBE]	
05F860	05F860	[211F7F]	
05F88A	05F88A	[211F3E]	
05F898	05F898	[211F38, 211F3A]	
05F89A	05F89A	[211F24, 211F26]	
05F8A0	05F8A0	[211F00]	
05F8A6	05F8A6	[211FE9]	
05F8AC	05F8AC	[211F4F]	
05F8BE	05F8BE	[211F30, 211F32]	
05F8C2	05F8C2	[211F20]	
05F8C6	05F8C6	[211F24]	
05F8CA	05F8CA	[211F28]	
05F8D6	05F8D6	[211F10]	
05F8DC	05F8DC	[211F12]	
05F8E2	05F8E2	[211F17]	
05F8E6	05F8E6	[211FB8, 211FBA]	
05F8EA	05F8EA	[211FBC, 211FBE]	
05F8EE	05F8EE	[211F30, 211F32]	
05F8F4	05F8F4	[211F95]	
05F8F8	05F8F8	[211F06]	
05F900	05F900	[211912, 211B12, 211F12]	
05F91E	05F91E	[211F95]	
05F924	05F924	[211F95]	
05F92A	05F92A	[211F12]	
05F930	05F930	[211F17]	
05F938	05F938	[211F30, 211F32]	
05F93E	05F93E	[211F9D]	
05F954	05F954	[211FAE]	
05F95A	05F95A	[211F00]	
05F960	05F960	[211FE9]	
05F964	05F964	[211F06]	
05FB0C	05FB0C	[211980, 211982, 211B80, 211B82, 211C80, 211C82, 211E80, 211E82, 211F80, 211F82]	
05FB12	05FB12	[211906, 211B06, 211C06, 211E06, 211F06]	
05FB1A	05FB1A	[21103C, 21113C]	
05FB22	05FB22	[2110E9, 2111E9]	
05FB2E	05FB2E	[211906, 211B06, 211C06, 211E06, 211F06]	
05FB42	05FB42	[211906, 211B06, 211C06, 211E06, 211F06]	
05FB48	05FB48	[211912, 211B12, 211C12, 211E12, 211F12]	
05FB4E	05FB4E	[211917, 211B17, 211C17, 211E17, 211F17]	
05FB54	05FB54	[21193C, 211B3C, 211C3C, 211E3C, 211F3C]	
05FB58	05FB58	[2119AE, 211BAE, 211CAE, 211EAE, 211FAE]	
05FB5E	05FB5E	[2119DC, 211BDC, 211CDC, 211EDC, 211FDC]	
05FB6A	05FB6A	[211914, 211B14, 211C14, 211E14, 211F14]	
05FB72	05FB72	[2119AE, 211BAE, 211CAE, 211EAE, 211FAE]	
05FB76	05FB76	[211948, 211B48, 211C48, 211E48, 211F48]	
05FB7C	05FB7C	[2119AE, 211CAE, 211EAE, 211FAE]	
05FB82	05FB82	[21199E, 211C9E, 211E9E, 211F9E]	
05FB86	05FB86	[21191A, 211B1A, 211C1A, 211E1A, 211F1A]	
05FB90	05FB90	[2119A2, 211BA2, 211CA2, 211EA2, 211FA2]	
05FBA2	05FBA2	[2119AE, 211BAE, 211CAE, 211EAE, 211FAE]	
05FBAC	05FBAC	[2119B8, 2119BA, 211BB8, 211BBA, 211CB8, 211CBA, 211EB8, 211EBA, 211FB8, 211FBA]	
05FBB0	05FBB0	[2119BC, 2119BE, 211BBC, 211BBE, 211CBC, 211CBE, 211EBC, 211EBE, 211FBC, 211FBE]	
05FBB6	05FBB6	[2119A2, 211BA2, 211CA2, 211EA2, 211FA2]	
05FC2C	05FC2C	[21199B, 211B9B, 211C9B, 211F9B]	
05FC36	05FC36	[2119A4, 211BA4, 211CA4, 211FA4]	
05FC3A	05FC3A	[21191A, 211B1A, 211C1A, 211F1A]	
05FC5A	05FC5A	[211912, 211B12, 211C12, 211F12]	
05FC60	05FC60	[211917, 211B17, 211C17, 211F17]	
05FC66	05FC66	[21193C, 211B3C, 211C3C, 211F3C]	
05FC72	05FC72	[21199B, 211B9B, 211C9B, 211F9B]	
05FC7A	05FC7A	[211901, 211B01, 211C01, 211F01]	
05FC80	05FC80	[21197E, 211B7E, 211C7E, 211F7E]	
05FC84	05FC84	[211940, 211942, 211B40, 211B42, 211C40, 211C42, 211F40, 211F42]	
05FC88	05FC88	[211001, 211101]	
05FC8E	05FC8E	[21117E]	
05FC96	05FC96	[21107E, 21117E]	
05FCA2	05FCA2	[21199B, 211B9B, 211C9B, 211F9B]	
05FCAA	05FCAA	[211001, 211101]	
05FCDE	05FCDE	[211904]	
05FD2C	05FD2C	[2119A2]	
05FD62	05FD62	[211998]	
05FD68	05FD68	[211998]	
05FD74	05FD74	[211998]	
05FD9A	05FD9A	[21198C, 21198E]	
05FD9E	05FD9E	[211948]	
05FDE4	05FDE4	[2110AA, 2111AA]	
05FDF0	05FDF0	[2110AA, 2111AA, 2112AA]	
05FDF8	05FDF8	[211900]	
05FDFE	05FDFE	[21190B]	
05FE04	05FE04	[211960]	
05FE0A	05FE0A	[211962]	
05FE0E	05FE0E	[21196C, 21196E]	
05FE14	05FE14	[21194C]	
05FE1A	05FE1A	[211952]	
05FE20	05FE20	[211910]	
05FE26	05FE26	[21194A]	
05FE2C	05FE2C	[21193F]	
05FE32	05FE32	[21194F]	
05FE38	05FE38	[2119D8]	
05FE3E	05FE3E	[2119DA]	
05FE46	05FE46	[2119B4, 2119B6]	
05FE4C	05FE4C	[21191A]	
05FE52	05FE52	[211904]	
05FE76	05FE76	[2119DF]	
05FE7C	05FE7C	[2119DC]	
05FE82	05FE82	[2119DD]	
05FE88	05FE88	[2119DE]	
05FE9E	05FE9E	[211908]	
05FEAE	05FEAE	[211908]	
05FEB2	05FEB2	[211906]	
05FEC2	05FEC2	[2119A2]	
05FECA	05FECA	[211910]	
05FED2	05FED2	[2119DF]	
05FED6	05FED6	[21191A]	
05FEDA	05FEDA	[21101A]	
05FEE4	05FEE4	[2119DF]	
05FEEC	05FEEC	[2119DF]	
05FF0A	05FF0A	[2119A1]	
05FF3A	05FF3A	[2119D8, 2119DA]	
05FF4A	05FF4A	[2119DF]	
05FF50	05FF50	[211999]	
05FF5C	05FF5C	[2119A1]	
05FFA4	05FFA4	[211980, 211982]	
05FFAA	05FFAA	[211028, 211128]	
05FFB2	05FFB2	[211928]	
05FFBE	05FFBE	[211928]	
05FFC6	05FFC6	[211020, 211120]	
05FFCE	05FFCE	[211920]	
05FFDC	05FFDC	[211020, 211120]	
05FFE2	05FFE2	[211920]	
05FFF2	05FFF2	[211910]	
05FFFA	05FFFA	[2119DF]	
060000	060000	[211980, 211982]	
060004	060004	[21191A]	
060008	060008	[21101A]	
060012	060012	[2119E9]	
06001A	06001A	[2119A2]	
060034	060034	[211999]	
060046	060046	[21199E]	
06004C	06004C	[21199E]	
060050	060050	[211908]	
060064	060064	[211994]	
06006C	06006C	[211994]	
060072	060072	[2119E9]	
06007C	06007C	[21107F, 21117F]	
