copyright	zengfr	site:http://github.com/zengfr/romhack
2110AA	123p+AA	[00996E, 01933A, 019394, 01939C, 019408, 0194A6, 019562, 019636, 01963E, 019698, 0196AA, 0198B4, 0198FE, 019964, 019C86, 019CB8, 019CCA, 019D6E, 019D78, 019DD2, 019E08, 019E7A, 019E84, 019ECC, 019EF2, 019F64, 019F6E, 019FFA, 01A074, 01A07E, 01A0C6, 01A10A, 01A122, 01A16E, 01A1B0, 01A1CC, 01A21A, 01A2A0, 01A604, 01A658, 01A85C, 01AA7A, 01AE12, 01AE24, 01BA6C, 01C3DE, 01C40C, 01C7B0, 01CE10, 01CF92, 01D69E, 01D890, 01D9FE, 01DA76, 01E080, 01E5D4, 01E6D0, 01ECEA, 01ED44, 01F014, 02C992, 03FEBC, 044522, 04C18A, 04CE08, 04D354, 056206, 05FDE4, 05FDF0]	
2110AB	123p+AB	[0193C6, 0193FE, 019668, 0196A0, 0198C8, 0198F4, 01992E, 019CC0, 019DC8, 01A13A, 01A190, 01A232]	
2110AC	123p+AC	[00996E, 01938A, 01962C, 019D64, 019E70, 019F5A, 01A06A, 01A2C8, 01A2EE, 01A5EC, 01A7E6, 01A828, 01A87E, 01AA70, 01ADA0, 01ADAE, 01AE1A, 01B050, 01B4C2, 01BA60, 01BA72, 01BB54, 01BB88, 01BB9C, 01BCDA, 01C02C, 01C048, 01C366, 01C42E, 01C7B6, 01CE86, 01CE96, 01CF7A, 01CF86, 01CF98, 01D178, 01D25A, 01D306, 01D33A, 01D518, 01D6A4, 01D8B8, 01D8CC, 01E572, 01E580, 01E822, 01E862, 01E8DC, 01ECF0, 01ED12, 01ED22, 01ED2A, 01ED3C, 01ED4A, 01EDB8, 02B82E, 02B83E, 02B856, 02B870, 02B8F4, 02C85A, 02C86E, 02C876, 02C8D0, 02C8E4, 02C8EC, 02C99C]	
2110AD	123p+AD	[01A54C, 01A5CE, 01AF54, 01B396, 01B61A, 01B624, 01BA02, 01BC12, 01BCA2, 01BD96, 01D0B0, 01DC8C, 01DCFA, 01E586, 01E816, 01F196, 01F1A6, 01F1C4, 01F1D4, 026B56, 026B98, 02B5BE, 02B828, 02B8DE, 02D00A, 02D04C, 04000E, 041696, 044B8C]	
2110AE	123p+AE	[00996E, 01AF78, 01AF82, 01B59C, 01B71C, 01C2A2, 01C3EE, 01C788, 01CDFC, 01CF36, 01CFB0, 01D0D0, 01D116, 01D14C, 01D16E, 01D1B4, 01D226, 01D8DA, 01DAF8, 01E558, 01E66E, 01E69A, 01E71A, 01E7AE, 01EDAA, 02B880, 02B974, 043D52, 05D184]	
2110AF	123p+AF	[01A5D4, 01AD8E, 01BA78, 01BC94, 01BCAC, 01BCC4, 01BDA4, 01C31A, 01C33A, 01C36C, 01C61A, 01D684, 01D7B8, 01D896, 01DA80, 01E086, 01E304, 01E888, 01ECF6, 01ED50, 01F182, 02015C, 020216, 022B68, 023730, 02596A, 02B5C4, 02C98A, 04088E, 040920, 044536, 0461F0, 0463B6, 04B388]	
2110B0	123p+B0	[00996E, 01A5DA, 01A906, 01AD88, 01AF0A, 01B0C8, 01B102, 01B158, 01B6B6, 01C320, 01CA66, 01CE60, 01CECA, 01D02A, 01D108, 01D12E, 01D164, 01D18C, 01D232, 01D292, 01D630, 01D7BE, 01D89C, 01D972, 01DB3C, 01DF7C, 01E4F4, 01E50A, 01E532, 01E626, 01E81C, 01FFEA, 0200A2, 0200B0, 020132, 02B5CA, 02B686, 02B8E4, 02B99C, 02B9A4, 02DC6C, 02FDCA, 03FF92, 043D58]	
2110B1	123p+B1	[01A552, 01A568, 01AF4C, 01B250, 01B588, 01B7AA, 01B7FA, 01B8A4, 01C70A, 01C924, 01CA30, 01CA3A, 01CB20, 01CC82, 01DB92, 01E116, 01F036, 01FF04, 01FF38, 0200BE, 030AE4, 030B2C]	
2110B2	123p+B2	[00996E, 026BB4]	
2110B4	123p+B4	[00996E, 01AFAC, 01B108, 01BED4, 01DC90, 01E098, 01E128, 01E2FE, 02020C, 025E7E, 025EAC, 0262D0, 026BAE, 026DDC, 02B598]	
2110B6	123p+B6	[00996E, 01AFAC, 01B108, 01BED4, 01DC90, 01E098, 01E128, 01E2FE, 02020C, 025E7E, 025EAC, 0262D0, 026BAE, 026DDC, 02B598]	
2110B8	123p+B8	[00996E, 01BE68, 01BEA2, 01C066, 01DC94]	
2110BA	123p+BA	[00996E, 01BE68, 01BEA2, 01C066, 01DC94]	
2110BC	123p+BC	[00996E, 01AD14, 01AF1C, 01BA80, 01F236, 01F240]	
2110BD	123p+BD	[01AD18, 01AF20, 01BA84, 01F230, 01F238]	
2110BE	123p+BE	[00996E, 01AD1C, 01F232]	
2110BF	123p+BF	[01A66C, 01A6EA, 01A752, 01A91C, 01A926, 01A964, 01A9A2, 01A9E0, 01AD20, 01AF24, 01B9E6, 01C2D2, 01C6DC, 01C802, 01C80A, 01CF4E, 01D7B2, 01DD22, 01DED2, 01E4EE, 01E5CE, 01E896, 020120, 022B76, 02B600]	
2110C0	123p+C0	[00996E, 01B7E8, 01CBCC, 01CBE0, 01F608, 01F624, 02B5B8]	
2110C1	123p+C1	[01B7F4, 01CBE4]	
2110C2	123p+C2	[00996E, 01BCA6, 01DBE6, 01DC82, 01DCE2, 01DDA8, 01DE66]	
2110C3	123p+C3	[02C3BC, 03FD74, 03FD7E, 03FE8C, 03FE94, 040B8A]	
2110C4	123p+C4	[00996E, 01A7EE, 01A88A, 01BCF4, 0236E4]	
2110C5	123p+C5	[02B818]	
2110C6	123p+C6	[00996E, 01A78A, 01F254]	
2110C8	123p+C8	[00996E, 020136, 02018C, 0204FC, 020594, 0205FE, 0206A8, 02074A, 02077C, 0209DC, 020C36, 020CF6, 021E2E, 022162, 022226, 02223E, 02226C, 0222A4, 0222BC, 0222CC, 02277A, 0227FC, 022850, 0228B0, 022AB8, 022B56]	
2110CA	123p+CA	[00996E, 0204FC, 020594, 0205FE, 02074A, 02077C, 0209DC, 020C36, 021E32, 022262, 022274, 022326, 022382, 02273E, 02276A, 0227A6, 022812, 0228A8, 02298E]	
2110CC	123p+CC	[00996E, 02033A, 02040A, 02044C, 020500, 020598, 020602, 02065E, 0206A0, 02072A, 02074E, 020782, 0207EA, 02081A, 020838, 0208FE, 020910, 020922, 020968, 0209A0, 0209B8, 0209E0, 020B4C, 020B7C, 020B9A, 020BEE, 020C10, 020C3A, 020C78, 020C98, 020CE8, 020D38, 021CF6, 021DCC, 021DEC, 021E10, 022230, 02227A, 0222C6, 022368, 0228A2, 022AC0, 022ADC, 022AFC, 023662, 023676, 02598E]	
2110CE	123p+CE	[00996E, 01E674, 01E7BA]	
2110D0	123p+D0	[00996E, 01DB20, 01DB2C]	
2110D2	123p+D2	[00996E, 01DB20, 01DB2C]	
2110D4	123p+D4	[00996E, 01A80E, 01DB18, 01DB28, 01DBA4]	
2110D6	123p+D6	[00996E, 0207DC, 020806, 020B3E, 020B68, 020BDC, 020CEE, 021B36, 021B42]	
2110D8	123p+D8	[00996E, 01BA66, 01D330, 01F24E, 020368, 020406, 02042C, 02597C, 043BD6, 05F276, 066832, 066838]	
2110DA	123p+DA	[00996E]	
2110DC	123p+DC	[00996E, 01A7F4, 01E8C6]	
2110DE	123p+DE	[00996E, 01A7A8, 01A7B0, 01D288, 01E552, 02B8BC]	
2110DF	123p+DF	[01A7D4, 01A7DC, 01A882, 01B0C2, 01B0FC, 01B152, 01B6B0, 01BCD0, 0200B6]	
2110E0	123p+E0	[00996E]	
2110E2	123p+E2	[00996E]	
2110E4	123p+E4	[00996E]	
2110E6	123p+E6	[00996E, 00AF4A, 00B15C, 00B1BA, 00B1BE]	
2110E8	123p+E8	[00996E]	
2110E9	123p+E9	[0022E8, 00AEB2, 017606, 01A15A, 01A164, 01A1EA, 01A1F8, 01A7BA, 01AEA6, 01BD06, 01C77E, 01CE06, 01CFE8, 01CFF0, 01D0BA, 01D392, 01D5C0, 01E5DA, 01E648, 01ED60, 01F030, 025F1E, 026E42, 040C96, 04452C, 045C76, 045CD6, 046208, 04B3EA, 05CAFA, 05FB22, 0601B8, 060254, 060BA8, 060E76, 060E7E, 061CA8, 066298]	
2110EA	123p+EA	[00996E, 00AE12, 00AE6E, 00AEA2, 020742, 02075C]	
2110EB	123p+EB	[000C10, 000C26, 002278]	
2110EC	123p+EC	[0077C8, 00996E, 00AF2C, 00AF64, 00B1B6, 00B26A]	
2110EE	123p+EE	[0077C8, 00996E, 00AF2C, 00AF64, 00B1B6, 00B26A]	
2110F0	123p+F0	[00996E]	
2110F2	123p+F2	[00996E]	
2110F4	123p+F4	[00996E]	
2110F6	123p+F6	[00996E]	
2110F8	123p+F8	[00996E]	
2110FA	123p+FA	[00996E]	
2110FC	123p+FC	[00996E]	
2110FE	123p+FE	[00996E]	
211100	123p+ 0	[006152, 006162, 0077BA, 00996E, 00B11C, 00B2BA, 00B344, 00B350, 00B4E8, 00FB1E, 01A52A, 01A594, 01A5E6, 01A842, 01A850, 01A876, 01A8A0, 01BD0E, 01BD60, 0200F4, 020210, 02035E, 0203E6, 02043C, 02045A, 0205E2, 0207BC, 020B1E, 020BC2, 020CCA, 021968, 022D82, 022DA2, 023130, 02366A, 0236BE, 025BD2, 02DC1E, 02DC5A, 02FDC0, 0322C8, 040A40, 066274]	
211101	123p+ 1	[00AD9E, 00B4A8, 01A636, 01A6D2, 01A6F0, 01A6FA, 01A71E, 01A738, 01DD06, 01F170, 01F852, 01F946, 01FAE6, 01FB06, 01FB0A, 020110, 025C60, 025EDC, 025F60, 02B5E4, 02BA86, 02C034, 02C1FC, 0403B2, 0403D2, 0403E6, 043E70, 043E90, 044500, 044542, 04468E, 0446D6, 05DE3A, 05DE6A, 05FC88, 05FCAA, 0622FA, 06232A]	
211102	123p+ 2	[00996E, 00FF04, 01A8A4, 01DD72, 020432, 020680, 021978, 02197E, 021C98, 021DD2, 02368E, 02373A, 0258C2]	
211104	123p+ 4	[006166, 00996E, 00BB46, 00FF36, 00FF50, 010008, 01A532, 01A560, 01A59A, 01A5B6, 01A5C0, 01A60C, 01A6A8, 01A6BA, 01A6CA, 01A814, 01A864, 01A90E, 01A956, 01A994, 01A9D2, 01AD94, 01B274, 01B318, 01B426, 01B716, 01BA32, 01BBA4, 01BC7E, 01BCB4, 01BD40, 01BD52, 01BF9C, 01C052, 01C05C, 01C32A, 01C710, 01C7F8, 01CA0E, 01CA70, 01CBBC, 01CDA0, 01CF08, 01D152, 01D5B2, 01D7C8, 01D8AA, 01DB96, 01DC16, 01DE70, 01E33E, 01E500, 01E55E, 01E614, 01E6C6, 01F152, 01F258, 01F844, 01F8FA, 02007A, 0200FC, 02013E, 020170, 020346, 020678, 020C1E, 0219E8, 021C8A, 021D34, 022B4C, 0230A0, 023184, 0236D0, 026B5E, 027598, 02B5F0, 02BC0A, 02D012, 02E15E, 02F978, 02FDD4, 0322D0, 03251E, 03FF44, 05C2EE, 05CAEA, 05CD7C, 060B98, 064E8E, 06629E]	
211106	123p+ 6	[00996E, 01A75A]	
211107	123p+ 7	[01AF14, 01B0CE, 01B118, 01B33C, 01B34A, 01B448, 01B450, 01B462, 01B486, 01B4BC, 01B614, 01B73E, 01B796, 01B87C, 01BE12, 01BE6C, 01BE7C, 01BEA6, 01C022, 01C22E, 01C274, 01C290, 01C324, 01C402, 01C65A, 01C682, 01C6B8, 01C6BE, 01C704, 01C7E0, 01C91A, 01CD96, 01D10C, 01D484, 01D4B0, 01D4B6, 01D4E6, 01D5A4, 01E08C, 01F5F4, 01F62C, 02B59C]	
211108	123p+ 8	[00996E, 01AEE6, 01BD7E, 01BD86, 01ED56, 01F5F8, 01F610, 02B5A0]	
211109	123p+ 9	[01BDFC, 01C648, 01F5B8]	
21110A	123p+ A	[00996E, 01B7B8, 01B8B2, 01B936, 01BA2C, 01C906, 01C990, 01CB36, 01CCF2, 01CD9A, 01F630, 02B5A4]	
21110B	123p+ B	[00AEF0, 00B146, 00B2D0, 00B2F8, 00FB24, 02196E, 0236C4, 02B9B4, 02B9CA, 02BBCA]	
21110C	123p+ C	[00996E, 021990, 0236D8]	
21110E	123p+ E	[00996E, 021990, 0236D8]	
211110	123p+10	[00996E, 00B518, 00FB28, 0219D0, 02375C]	
211112	123p+12	[00996E, 00B524, 00FB28, 01A202, 01A24C, 01A28A, 01AA12, 01ABA2, 01ABD0, 01AC22, 01AFCE, 01B42A, 01B478, 01BB26, 01BB40, 01BB4A, 01BB78, 01BD5A, 01BD8C, 01BDD8, 01BF3E, 01C238, 01C298, 01C3E4, 01C3F6, 01C428, 01C652, 01C936, 01CDF2, 01CE28, 01CE6A, 01CE9C, 01CED4, 01CEFC, 01D0A6, 01D31A, 01D5DA, 01D626, 01D78C, 01D8D4, 01D98E, 01F15C, 0201D4, 0219E4, 02210C, 022152, 02279C, 022808, 025E1C, 026120, 026B42, 026B4C, 02C938, 02C9D0, 02CE84, 02CE8E, 02CFF6, 02D000, 02FDDE, 02FDE8, 02FDF0, 030AEE]	
211113	123p+13	[01AA34, 01AA58, 01AA84, 01ABAC, 01ABD8, 01AC42, 01AD42, 01AE5E, 01AEB0, 01B0E0, 01B12A, 01B25C, 01B694, 01BF24, 01BF7C, 01C2FC, 01C346, 01C4FA, 01C6EE, 01C7E6, 01C972, 01C996, 01CE4E, 01CEB8, 01CF1A, 01D13A, 01D58E, 01D796, 01DEB8, 01E536, 01E804, 01ED90, 01EDCE, 021E90, 02275A, 022892, 02297E, 0236EA, 02B9AA, 02BBF2]	
211114	123p+14	[00996E, 00B508, 00B560, 00B564, 00B588, 01C8A8, 01CB3E, 01D4BE, 01D5E4, 02210C]	
211116	123p+16	[00996E, 00B4D2, 00B4E0, 00B576, 00B5A0, 01D97A, 025F4A]	
211117	123p+17	[00B4B0, 00B4E4, 00FB2E, 00FF3C, 00FF56, 01AA3A, 01AA5E, 01AA8A, 01ABB2, 01ABDE, 01AC48, 01AD48, 01AE64, 01AEB6, 01B0E6, 01B130, 01B262, 01B69A, 01BB5E, 01BB68, 01BDEC, 01BF2A, 01BF82, 01C302, 01C34C, 01C500, 01C664, 01C6C6, 01C6F4, 01C79A, 01C7EC, 01C92E, 01C978, 01C99C, 01CB2A, 01CE54, 01CEA6, 01CEAE, 01CEBE, 01CEF0, 01CF20, 01CFA2, 01D140, 01D360, 01D57E, 01D594, 01D780, 01D79C, 01D8F6, 01D92C, 01D936, 01D968, 01DEBE, 01E53C, 01E80A, 01ED96, 01EDD4, 01F1BA, 020506, 021996, 021E96, 022112, 022760, 022772, 0227A2, 02280E, 022888, 022898, 022984, 0236F0, 025E3E, 025F38, 025F42, 02B9B0, 02BBF8, 02CE98, 045CE0]	
211118	123p+18	[00996E, 00B37E]	
211119	123p+19	[00B394]	
21111A	123p+1A	[00996E, 00ADF2, 00B2D6, 00B364, 00B5F0, 00FB34, 01915E, 019380, 019622, 019D5A, 019E66, 019F50, 01A060, 01AA94, 01AB90, 01AD72, 01ADA4, 01AF90, 01AF9A, 01B4E8, 01B79C, 01BE3E, 01C034, 01C438, 01C69E, 01C6B0, 01C7A4, 01C852, 01D37C, 01D674, 01D8C0, 01DA0E, 01DDD2, 01DDDE, 01DE92, 01DEA6, 01E51E, 01E5A6, 01E704, 01E708, 01E844, 01ED16, 01ED32, 01FFC6, 01FFFE, 021974, 021C94, 021D3E, 022798, 022D9E, 0236CA, 025E5C, 0262B4, 026386, 0275BE, 02B9DE, 02C124, 02C1D4, 02C382, 02FDA4, 031C58, 040028, 040BA4, 041CC6]	
21111B	123p+1B	[018E8E, 018FFE, 01AF92, 01C6B4, 01D382, 01E846, 01E84A, 025F18, 02BB7A, 02C004, 02C4F8, 02FF52, 04087E, 0461DA, 0463A0, 04FD46, 05C344, 060148]	
21111C	123p+1C	[00996E, 00B278, 00B4C4, 00B530, 00B56E, 00B584, 02C9D8]	
21111E	123p+1E	[00996E, 00B278, 00B4C4, 00B530, 00B56E, 00B584, 02C9D8]	
211120	123p+20	[00833A, 00996E, 00AD8C, 00AD92, 00ADAA, 00ADCE, 00AE86, 00B5F6, 00FB38, 01926C, 019282, 01928E, 019320, 019414, 019486, 019492, 01949C, 01954E, 019558, 0196B6, 019DE2, 01A3DE, 01A3E4, 01DDC2, 01DDC6, 01E4B4, 01E6EE, 01E6F2, 01F84E, 01F91C, 01FD98, 01FD9C, 01FDA2, 02046E, 0219D8, 021E3C, 021F78, 0221CA, 0221FC, 022206, 02222C, 02225E, 0222DC, 0222FA, 0228C6, 022D8E, 0230B0, 0236FC, 023742, 025C36, 026396, 026B66, 0275BA, 028A28, 02B9E6, 02BFB2, 02C392, 02D01A, 02FDF6, 0310D8, 0322AA, 0322D8, 032536, 03D914, 03D92A, 03D93E, 03D954, 03D968, 03D97E, 03D9F2, 03DBEE, 03DC6E, 040A60, 040ACE, 040B18, 044018, 04435C, 04FD52, 0501B8, 05C17E, 05C244, 05C25A, 05D7F4, 05F01A, 05F078, 05F280, 05F4F0, 05F506, 05F518, 05FFC6, 05FFDC, 0662A8, 066452, 0664F2]	
211121	123p+21	[01F5D6]	
211122	123p+22	[00833A, 00996E, 00AD8C, 00AD92, 00ADAA, 00B5F6, 01926C, 019282, 01928E, 019320, 019414, 019492, 01954E, 0196B6, 019DE2, 01A3DE, 01F84E, 01F91C, 0221CA, 0221FC, 022206, 02222C, 0222DC, 0222FE, 022D8E, 025C36, 02639E, 02B9EC, 02BE8A, 03D9F2, 040ACE]	
211124	123p+24	[00996E, 00ADB2, 00ADD2, 00B2EA, 00FB3C, 01A14C, 01A1D8, 01A20A, 01A258, 01A27A, 01A2E6, 01A450, 01C2AA, 01C880, 01DD44, 01DD48, 01E49A, 01E4A4, 01E74E, 01E752, 01E792, 01E796, 01E7EA, 01E7EE, 01F026, 01FDAE, 0201F4, 02026C, 020460, 0219DC, 02284A, 022978, 022D90, 023702, 025C3C, 0263A6, 026B8A, 0275A0, 02B9F6, 02BBDC, 02BFC0, 02C39C, 02D03E, 02FDFC, 0310E2, 0322B2, 040AA2, 04402A, 05DB1E, 0600BA, 060270, 066504]	
211125	123p+25	[0193EC, 01968E, 0198E2, 019CAE, 019DB6, 019EC2, 019FAC, 01A0BC]	
211126	123p+26	[00996E, 00ADB2, 01A1D8, 01A450, 01C2AA, 01C880, 01F026, 02284A, 022978, 022D90, 025C3C, 0263AE, 02B9FC, 02BE90]	
211128	123p+28	[00833E, 00996E, 00ADBA, 00ADD6, 00AF20, 00AF58, 00B2E6, 00B602, 019272, 019298, 0192A4, 019332, 01990A, 019A0C, 019A16, 019A20, 019CD6, 019CF4, 019DEA, 01DDF6, 01DDFA, 01E6F6, 01E6FA, 01F96E, 01FDB6, 0204F6, 0219E0, 021E82, 022288, 0222C2, 02232A, 02233C, 022386, 022D92, 023194, 023708, 025C48, 025E50, 0263B4, 026B78, 0275D4, 02B5DE, 02BA02, 02BE80, 02BFC8, 02D02C, 02FE02, 0310EC, 0322BA, 032526, 03D91C, 03D932, 03D946, 03D95C, 03D970, 03D982, 03D9FE, 03DBF6, 03DC86, 040A6E, 040AB6, 040B2A, 040F5E, 041110, 04183C, 041AD4, 041BE0, 041D46, 041EA6, 041F32, 041F72, 04257A, 042F50, 05C228, 05F4EC, 05F502, 05F514, 05FFAA, 06022E, 0662B6, 066456, 066498]	
21112A	123p+2A	[00833E, 00996E, 00ADBA, 00B602, 019272, 019298, 0192A4, 019332, 01990A, 019A16, 019CD6, 019DEA, 01F96E, 022288, 0222C2, 02232A, 022340, 022386, 022D92, 025C48, 025E50, 0263B4, 02B5DE, 02BA02, 02BE80, 02BE96, 03D9FE, 040AB6]	
21112C	123p+2C	[008332, 00996E, 00ADA6, 019294, 01A32C, 01A3A0, 01A64A, 01C7C6, 01D0D8, 01DA88, 01F862, 01F958, 01F9AA, 0200CA, 020118, 0209D4, 021C16, 021C52, 021E56, 021FD6, 0221CE, 0221E4, 02220A, 02221A, 022236, 0222B0, 0222D0, 0222F0, 02234A, 022358, 022968, 022D94, 025928, 025C4E, 025E62, 025F24, 02B672, 02BE9C, 040AD2]	
21112E	123p+2E	[008332, 00996E, 00ADA6, 019294, 01A32C, 01A3A0, 01A64A, 01C7C6, 01D0D8, 01DA88, 01F862, 01F958, 0200CA, 020118, 021C16, 021C52, 021E56, 021FD6, 0221CE, 0221E4, 02220A, 02221A, 0222B0, 0222D0, 0222F0, 02234A, 022358, 022968, 022D94, 025928, 025C4E, 025E62, 025F24, 02B672, 02BE9C, 040AD2]	
211130	123p+30	[00996E, 00ADAE, 01A1DC, 01A2AC, 01A3EE, 01A454, 01A572, 01C2AE, 01C388, 01C4D0, 01C87A, 01C8B4, 01EE0C, 01F02A, 0200CE, 021940, 021FDA, 0221E8, 02221E, 0222B4, 0227F4, 022842, 022846, 02296C, 025C54, 025E68, 025F2A, 02B678, 02BEA2]	
211132	123p+32	[00996E, 00ADAE, 01A1DC, 01A3EE, 01A454, 01A572, 01C2AE, 01C87A, 01C8B4, 01EE0C, 01F02A, 0200CE, 021FDA, 0221E8, 02221E, 0222B4, 0227F4, 022842, 022846, 02296C, 022D96, 025C54, 025E68, 025F2A, 02B678, 02BEA2]	
211134	123p+34	[008336, 00996E, 00ADB6, 0192AA, 01A64E, 01F972, 02011C, 021C58, 021E72, 021E8A, 0221EC, 022222, 02228C, 022292, 0222B8, 022308, 022316, 02231A, 022338, 02235E, 022970, 022D98, 02592E, 025C5A, 025E6E, 025F30, 02B67E, 02BEA8, 040ABA]	
211136	123p+36	[008336, 00996E, 00ADB6, 0192AA, 01A64E, 01F972, 02011C, 021C58, 021E72, 021E8A, 0221EC, 022222, 02228C, 0222B8, 022308, 022316, 02231A, 022338, 02235E, 022970, 022D98, 02592E, 025C5A, 025E6E, 025F30, 02B67E, 02BEA8, 040ABA]	
211138	123p+38	[00996E, 00B5C8, 00B5FC, 01A148, 01A1D4, 01A240, 01A2A8, 01C2BE, 01C87E, 01F022, 023786, 02BBE0, 0462AA]	
21113A	123p+3A	[00996E, 00B5FC, 01C87E, 01F022]	
21113C	123p+3C	[00996E, 01A7F0, 01A88C, 01AA6A, 01AD9A, 01AF8C, 01B0D4, 01B11E, 01B27A, 01B31E, 01B420, 01B4CC, 01B62E, 01B68E, 01B738, 01B8EA, 01BA3E, 01BCE4, 01BCF0, 01BD00, 01BE58, 01BF1E, 01BFA2, 01C042, 01C330, 01C716, 01C7FE, 01C96C, 01CA76, 01CDA6, 01CE48, 01CF0E, 01D158, 01D5B8, 01D7CE, 01D8B0, 01DBAE, 01DD30, 01DE76, 01E344, 01E4E0, 01E5E0, 01E610, 01E732, 01E7C2, 01F306, 01FDFE, 01FE06, 02199C, 022B5C, 0236DE, 02B5F6, 02BC10, 02C980, 03FF2A, 040300, 04037A, 040702, 0407A0, 04089E, 040978, 043BA4, 043C12, 043C3E, 043D22, 04CDFE, 04CEC0, 04F966, 05023C, 0561FC, 05629C, 05C2F6, 05C2FE, 05C34E, 05C35C, 05C6F4, 05C6FC, 05C7A8, 05C87C, 05CAF2, 05D0CE, 05F36C, 05F59A, 05FB1A, 060152, 060262, 0609BA, 060A94, 060BA0, 061340, 066288, 066290]	
21113D	123p+3D	[01B410, 01B47C, 01BB36, 02FF5C, 0461E6, 0463AC, 05C744]	
21113E	123p+3E	[00996E, 00B306, 02064C]	
21113F	123p+3F	[0077CC, 018B22, 018E16, 018E20, 018E7E, 018E86, 018F86, 018FEE, 018FF6, 01A62A, 01BCC8, 01C35A, 01E5C4, 020114, 022B62]	
211140	123p+40	[00996E, 018E8A, 018FFA, 01DAE4, 01DE7A, 0200C6, 0407B0]	
211142	123p+42	[00996E, 018E8A, 018FFA, 01DAE4, 01DE7A, 0200C6, 0407B0]	
211144	123p+44	[00996E, 018E96, 019006, 01FD04]	
211145	123p+45	[018E32, 018E3C, 018E5C, 018E72, 01DAF2, 01E50E, 0200D2]	
211146	123p+46	[00996E, 018E96, 019006, 01E4D2]	
211148	123p+48	[00996E, 01ED5A, 01F560, 01F5BC, 01F5FC, 01F614, 02B5A8]	
211149	123p+49	[01F530, 01F540, 01F546, 01F556]	
21114A	123p+4A	[00996E, 00B5E2, 0219C4, 023754]	
21114B	123p+4B	[00AF1A, 00AF52, 00B608, 02B9C6, 02BBCE, 02FDAA, 02FE0C]	
21114C	123p+4C	[00616E, 00996E, 00BB52, 018B52, 018F12, 01A244, 01A2DC, 01A7C2, 01AC1A, 01AE40, 01AF42, 01AFB6, 01AFEE, 01B13A, 01B63C, 01B752, 01B7B2, 01B8AC, 01B9DA, 01BA4E, 01BBDC, 01BD4A, 01C2B4, 01C4DA, 01C89C, 01CA04, 01CB9A, 01CF3E, 01D36A, 01D388, 01D60A, 01D93E, 01DEAC, 01E5E4, 01E832, 01E856, 01ED64, 01EDFC, 01F03E, 01F1E0, 01F262, 01FF0A, 0203EE, 020464, 0204E8, 021944, 021960, 0219BA, 02365E, 02366E, 02369A, 0236B6, 02374E, 026118, 026204, 0275AC, 02893A, 02B608, 02B620, 02B62E, 02BB96, 02BBA8, 02C504, 02C812, 040162, 043C28, 043D44, 045C6C, 04FD38]	
21114E	123p+4E	[00996E, 018E90, 019000, 01E4C2, 01E522, 01E576, 01E5A0, 01FD92]	
21114F	123p+4F	[0077D0, 018B22, 018F04, 018F0A, 018F24, 01910C, 01AA40, 01AA64, 01AA90, 01ABB8, 01ABE4, 01AC4E, 01AD4E, 01AE6A, 01AEBC, 01B0EC, 01B136, 01B268, 01B6A0, 01BB92, 01BBA0, 01BC78, 01BF30, 01BF88, 01C2D8, 01C308, 01C352, 01C506, 01C6FA, 01C7F2, 01C97E, 01C9A2, 01CE5A, 01CEC4, 01CF26, 01D146, 01D35A, 01D59A, 01D7A2, 01DEC4, 01E542, 01E810, 01ED9C, 01EDDA, 01F18C, 01F19C, 021E9C, 022766, 02289E, 02298A, 0236F6, 02B6B8, 02B6C6, 02BBFE, 031DB2]	
211150	123p+50	[00996E, 0190F0]	
211152	123p+52	[000C2C, 00996E, 0203F0, 021964, 023672, 0236BA]	
211154	123p+54	[00996E, 019104]	
211156	123p+56	[00996E, 019120]	
211158	123p+58	[00996E, 00B2FE]	
211159	123p+59	[018B58, 018BD8, 018BEA]	
21115A	123p+5A	[00996E, 01C9A8, 01E892, 01FD08, 01FD1A, 02BFDA, 02BFE4, 044050, 044058, 066526, 06652E]	
21115C	123p+5C	[00996E]	
21115E	123p+5E	[00996E]	
211160	123p+60	[000C00, 00996E, 0203F6, 0219A6, 023682, 023712, 02CECA, 02CED4, 02CEDC]	
211162	123p+62	[000C04, 0021F8, 0022C8, 005A32, 00996E, 01AD02, 01AED8, 01BA0C, 01BAB6, 01BE96, 01BFEE, 01D346, 01D354, 01E5C0, 01F3A2, 01F3AA, 01F3B4, 01F3BC, 01F3C4, 0203FC, 0219AC, 02367C, 023718, 02CEC6, 02CEE0]	
211164	123p+64	[00996E, 00B5B4, 01D374, 02CA00]	
211165	123p+65	[01BBE4]	
211166	123p+66	[00996E]	
211168	123p+68	[00996E]	
21116A	123p+6A	[00996E]	
21116C	123p+6C	[00996E, 00B11A, 01BF18, 01CF02, 01CFAA, 01DAE8, 01F312, 01FF54, 0219A0, 02370C, 028B06, 02B5D4, 02BBD2, 02BE54, 043BFA, 043C06, 043C4C, 043EBE, 0446EC, 05C7AE, 05C7F0, 05C882, 05D0C8, 05D176, 05D4B0, 05D4FA, 05F29E, 060A16, 060A9E, 06133A, 0613F0, 0615CA, 061614]	
